pair_id,source,primary_confirmatory,delta,pair_count,permutation_extreme_count,permutation_p_one_sided_lower,bootstrap_ci_low,bootstrap_ci_high,pass,gates_json,lineage_deltas_json
BRCA1_or_BRCA2_damaging_to_CIP2A,Avana,False,-0.3196480938416422,1705,58,0.0005899941000589994,-0.45102639296187685,-0.18237536656891537,False,"{""at_least_5_negative_lineages"": true, ""bootstrap_upper_lt_0"": true, ""delta_le_minus_0_20"": true, ""delta_lt_0"": true, ""no_lineage_delta_gt_plus_0_20"": false, ""permutation_p_le_0_05"": true}","{""Biliary Tract"": -1.0, ""Bowel"": -0.2132132132132132, ""Breast"": -0.7789473684210526, ""CNS/Brain"": -0.4444444444444444, ""Cervix"": -1.0, ""Esophagus/Stomach"": -0.38235294117647056, ""Eye"": -0.14285714285714285, ""Head and Neck"": 0.23076923076923078, ""Kidney"": -1.0, ""Lung"": 0.10091743119266056, ""Myeloid"": 0.0, ""Ovary/Fallopian Tube"": -0.3789173789173789, ""Pancreas"": 0.21052631578947367, ""Peripheral Nervous System"": -0.8666666666666667, ""Testis"": 1.0, ""Uterus"": -0.018633540372670808}"
BRCA1_or_BRCA2_damaging_to_CIP2A,KY,False,-0.2144212523719165,527,6156,0.06156938430615694,-0.46110056925996207,0.03984819734345351,False,"{""at_least_5_negative_lineages"": true, ""bootstrap_upper_lt_0"": false, ""delta_le_minus_0_20"": true, ""delta_lt_0"": true, ""no_lineage_delta_gt_plus_0_20"": false, ""permutation_p_le_0_05"": false}","{""Bowel"": -0.2840909090909091, ""Breast"": -0.18181818181818182, ""Esophagus/Stomach"": -0.15789473684210525, ""Lung"": 0.02702702702702703, ""Ovary/Fallopian Tube"": -0.2987012987012987, ""Pancreas"": -0.23809523809523808, ""Prostate"": 1.0, ""Uterus"": 0.6666666666666666}"
