pair_id,source,model_id,lineage,status,target_score
BRCA1_or_BRCA2_damaging_to_CIP2A,Avana,ACH-000004,Myeloid,matrix_intact,-0.12675889047732497
BRCA1_or_BRCA2_damaging_to_CIP2A,Avana,ACH-000005,Myeloid,matrix_intact,-0.2900522462588421
BRCA1_or_BRCA2_damaging_to_CIP2A,Avana,ACH-000007,Bowel,matrix_intact,-0.15444921603280068
BRCA1_or_BRCA2_damaging_to_CIP2A,Avana,ACH-000009,Bowel,matrix_intact,-0.10815936723798716
BRCA1_or_BRCA2_damaging_to_CIP2A,Avana,ACH-000011,Bladder/Urinary Tract,matrix_intact,-1.249317355637392
BRCA1_or_BRCA2_damaging_to_CIP2A,Avana,ACH-000012,Lung,matrix_intact,-0.02460115108587496
BRCA1_or_BRCA2_damaging_to_CIP2A,Avana,ACH-000013,Ovary/Fallopian Tube,matrix_intact,-0.5983162289546806
BRCA1_or_BRCA2_damaging_to_CIP2A,Avana,ACH-000015,Lung,matrix_intact,-0.045473989823439566
BRCA1_or_BRCA2_damaging_to_CIP2A,Avana,ACH-000017,Breast,matrix_intact,0.07964295467170762
BRCA1_or_BRCA2_damaging_to_CIP2A,Avana,ACH-000018,Bladder/Urinary Tract,matrix_intact,-0.3061483381102303
BRCA1_or_BRCA2_damaging_to_CIP2A,Avana,ACH-000019,Breast,matrix_intact,-0.3410413982967602
BRCA1_or_BRCA2_damaging_to_CIP2A,Avana,ACH-000021,Lung,matrix_intact,-0.2047195650387219
BRCA1_or_BRCA2_damaging_to_CIP2A,Avana,ACH-000022,Pancreas,matrix_intact,-0.2504536036742424
BRCA1_or_BRCA2_damaging_to_CIP2A,Avana,ACH-000024,Lymphoid,matrix_intact,-0.12819492471467955
BRCA1_or_BRCA2_damaging_to_CIP2A,Avana,ACH-000025,CNS/Brain,matrix_intact,-0.744379119037395
BRCA1_or_BRCA2_damaging_to_CIP2A,Avana,ACH-000028,Breast,matrix_intact,-0.6109402025749453
BRCA1_or_BRCA2_damaging_to_CIP2A,Avana,ACH-000029,Lung,matrix_intact,-0.6248096533597018
BRCA1_or_BRCA2_damaging_to_CIP2A,Avana,ACH-000030,Lung,matrix_intact,-0.2841463499138127
BRCA1_or_BRCA2_damaging_to_CIP2A,Avana,ACH-000035,Lung,matrix_intact,-0.14653363691821347
BRCA1_or_BRCA2_damaging_to_CIP2A,Avana,ACH-000036,CNS/Brain,matrix_intact,-0.36870996331601347
BRCA1_or_BRCA2_damaging_to_CIP2A,Avana,ACH-000037,Soft Tissue,matrix_intact,-0.2615568008313968
BRCA1_or_BRCA2_damaging_to_CIP2A,Avana,ACH-000039,Bone,matrix_intact,-0.04153988000171554
BRCA1_or_BRCA2_damaging_to_CIP2A,Avana,ACH-000040,CNS/Brain,matrix_intact,-0.0951711422292573
BRCA1_or_BRCA2_damaging_to_CIP2A,Avana,ACH-000041,Bone,matrix_intact,-0.3635526128785497
BRCA1_or_BRCA2_damaging_to_CIP2A,Avana,ACH-000042,Pancreas,matrix_intact,0.19105211226511454
BRCA1_or_BRCA2_damaging_to_CIP2A,Avana,ACH-000045,Myeloid,matrix_intact,-0.058389861779799185
BRCA1_or_BRCA2_damaging_to_CIP2A,Avana,ACH-000047,Esophagus/Stomach,matrix_intact,-1.2034281775882905
