pair_id,source,model_id,lineage,status,target_score
STAG2_to_STAG1,Avana,ACH-000004,Myeloid,intact,0.2055841703711736
PDS5B_to_PDS5A,Avana,ACH-000004,Myeloid,intact,-0.5127782580902259
STAG2_to_STAG1,Avana,ACH-000005,Myeloid,intact,-0.021625329409434742
PDS5B_to_PDS5A,Avana,ACH-000005,Myeloid,intact,-0.6885422169449749
STAG2_to_STAG1,Avana,ACH-000007,Bowel,intact,0.35716517966561595
PDS5B_to_PDS5A,Avana,ACH-000007,Bowel,intact,-0.23188635104293812
STAG2_to_STAG1,Avana,ACH-000009,Bowel,intact,-0.16402821917112875
PDS5B_to_PDS5A,Avana,ACH-000009,Bowel,intact,-0.2158106911406475
STAG2_to_STAG1,Avana,ACH-000011,Bladder/Urinary Tract,intact,0.006119820765138437
PDS5B_to_PDS5A,Avana,ACH-000011,Bladder/Urinary Tract,intact,-2.1131936444580894
STAG2_to_STAG1,Avana,ACH-000012,Lung,intact,-0.1083461100458353
PDS5B_to_PDS5A,Avana,ACH-000012,Lung,intact,-0.12654801859428308
STAG2_to_STAG1,Avana,ACH-000013,Ovary/Fallopian Tube,intact,-0.028817556760346825
PDS5B_to_PDS5A,Avana,ACH-000013,Ovary/Fallopian Tube,intact,-0.5670173448256475
STAG2_to_STAG1,Avana,ACH-000015,Lung,intact,-0.520415355709904
PDS5B_to_PDS5A,Avana,ACH-000015,Lung,intact,-0.2061254977132787
STAG2_to_STAG1,Avana,ACH-000017,Breast,intact,0.17294156316375187
PDS5B_to_PDS5A,Avana,ACH-000017,Breast,intact,0.2655796312123435
STAG2_to_STAG1,Avana,ACH-000018,Bladder/Urinary Tract,intact,-0.13474408978353128
PDS5B_to_PDS5A,Avana,ACH-000018,Bladder/Urinary Tract,intact,-0.15911000396667047
STAG2_to_STAG1,Avana,ACH-000019,Breast,intact,-0.011684619850665212
PDS5B_to_PDS5A,Avana,ACH-000019,Breast,intact,-0.38864582931903735
STAG2_to_STAG1,Avana,ACH-000021,Lung,intact,-0.23160664131344832
PDS5B_to_PDS5A,Avana,ACH-000021,Lung,intact,-0.2196997527576451
STAG2_to_STAG1,Avana,ACH-000022,Pancreas,intact,-0.5089289389533116
PDS5B_to_PDS5A,Avana,ACH-000022,Pancreas,intact,-0.28056073961985484
STAG2_to_STAG1,Avana,ACH-000024,Lymphoid,intact,-0.10842611236519115
PDS5B_to_PDS5A,Avana,ACH-000024,Lymphoid,intact,-1.8247814419487143
STAG2_to_STAG1,Avana,ACH-000025,CNS/Brain,intact,-0.4840905584018999
PDS5B_to_PDS5A,Avana,ACH-000025,CNS/Brain,intact,-1.2975201482496388
STAG2_to_STAG1,Avana,ACH-000028,Breast,intact,-0.49743354313977584
PDS5B_to_PDS5A,Avana,ACH-000028,Breast,intact,-0.34544640641098917
STAG2_to_STAG1,Avana,ACH-000029,Lung,intact,0.18207928465957665
PDS5B_to_PDS5A,Avana,ACH-000029,Lung,intact,-0.38946843670903186
STAG2_to_STAG1,Avana,ACH-000030,Lung,intact,0.07333542860693179
PDS5B_to_PDS5A,Avana,ACH-000030,Lung,intact,-0.7698320707503719
STAG2_to_STAG1,Avana,ACH-000035,Lung,intact,-0.1110383026573505
PDS5B_to_PDS5A,Avana,ACH-000035,Lung,intact,-0.40694283336136755
STAG2_to_STAG1,Avana,ACH-000036,CNS/Brain,intact,-0.27980368879321077
PDS5B_to_PDS5A,Avana,ACH-000036,CNS/Brain,intact,-0.11560061877023778
STAG2_to_STAG1,Avana,ACH-000037,Soft Tissue,intact,0.0037350544821202827
PDS5B_to_PDS5A,Avana,ACH-000037,Soft Tissue,intact,-0.49134134484667547
STAG2_to_STAG1,Avana,ACH-000039,Bone,intact,-0.13461114487922976
PDS5B_to_PDS5A,Avana,ACH-000039,Bone,intact,0.06945034497102485
STAG2_to_STAG1,Avana,ACH-000040,CNS/Brain,intact,-0.15746102570587672
PDS5B_to_PDS5A,Avana,ACH-000040,CNS/Brain,intact,-0.5713673196859914
STAG2_to_STAG1,Avana,ACH-000041,Bone,intact,-1.3288106334861967
PDS5B_to_PDS5A,Avana,ACH-000041,Bone,intact,-0.023952295463515877
STAG2_to_STAG1,Avana,ACH-000042,Pancreas,intact,-0.3045354790716772
PDS5B_to_PDS5A,Avana,ACH-000042,Pancreas,intact,-0.15792986855817093
STAG2_to_STAG1,Avana,ACH-000045,Myeloid,intact,-0.10851310916810594
PDS5B_to_PDS5A,Avana,ACH-000045,Myeloid,intact,-1.11720767907542
STAG2_to_STAG1,Avana,ACH-000047,Esophagus/Stomach,intact,0.09854714502721727
PDS5B_to_PDS5A,Avana,ACH-000047,Esophagus/Stomach,intact,-0.9007624843868011
STAG2_to_STAG1,Avana,ACH-000048,Ovary/Fallopian Tube,intact,-0.3768723884453743
PDS5B_to_PDS5A,Avana,ACH-000048,Ovary/Fallopian Tube,intact,-0.68291237199773
STAG2_to_STAG1,Avana,ACH-000052,Bone,intact,-0.3043890214938205
PDS5B_to_PDS5A,Avana,ACH-000052,Bone,intact,0.08970125082394051
STAG2_to_STAG1,Avana,ACH-000053,Lymphoid,intact,-0.20794245103752743
PDS5B_to_PDS5A,Avana,ACH-000053,Lymphoid,intact,-0.1496656254241157
STAG2_to_STAG1,Avana,ACH-000054,Soft Tissue,intact,-0.09907098592937352
PDS5B_to_PDS5A,Avana,ACH-000054,Soft Tissue,intact,-0.13178311308280663
STAG2_to_STAG1,Avana,ACH-000055,CNS/Brain,intact,-1.0740172071350844
PDS5B_to_PDS5A,Avana,ACH-000055,CNS/Brain,intact,-0.36467895492993535
STAG2_to_STAG1,Avana,ACH-000060,Pancreas,intact,-0.16331311391780504
PDS5B_to_PDS5A,Avana,ACH-000060,Pancreas,intact,-1.6200549603662795
STAG2_to_STAG1,Avana,ACH-000067,CNS/Brain,intact,-0.2321494803865525
PDS5B_to_PDS5A,Avana,ACH-000067,CNS/Brain,intact,-0.1166730459037954
STAG2_to_STAG1,Avana,ACH-000070,Lymphoid,intact,0.3053106194175328
PDS5B_to_PDS5A,Avana,ACH-000070,Lymphoid,intact,-0.27995122311435816
STAG2_to_STAG1,Avana,ACH-000074,Myeloid,intact,-0.7750959606900324
PDS5B_to_PDS5A,Avana,ACH-000074,Myeloid,intact,0.08727486496363122
STAG2_to_STAG1,Avana,ACH-000075,CNS/Brain,intact,-0.08710149757019325
PDS5B_to_PDS5A,Avana,ACH-000075,CNS/Brain,intact,-0.18875673458181721
STAG2_to_STAG1,Avana,ACH-000076,Myeloid,intact,-0.3080811074480097
PDS5B_to_PDS5A,Avana,ACH-000076,Myeloid,intact,-1.845100370491625
STAG2_to_STAG1,Avana,ACH-000077,Lymphoid,intact,0.01297330908301439
PDS5B_to_PDS5A,Avana,ACH-000077,Lymphoid,intact,0.09132539479758647
STAG2_to_STAG1,Avana,ACH-000078,Peripheral Nervous System,intact,0.1262123780358128
PDS5B_to_PDS5A,Avana,ACH-000078,Peripheral Nervous System,intact,-0.16100448830327377
STAG2_to_STAG1,Avana,ACH-000082,Bone,intact,-0.3382668931643054
PDS5B_to_PDS5A,Avana,ACH-000082,Bone,intact,-0.34601296596834435
STAG2_to_STAG1,Avana,ACH-000085,Pancreas,intact,-0.051076151857962784
PDS5B_to_PDS5A,Avana,ACH-000085,Pancreas,intact,-0.08010145044951322
STAG2_to_STAG1,Avana,ACH-000086,Pleura,intact,-0.20157819217909445
PDS5B_to_PDS5A,Avana,ACH-000086,Pleura,intact,0.16941440156304746
STAG2_to_STAG1,Avana,ACH-000090,Prostate,intact,0.1682498199381306
PDS5B_to_PDS5A,Avana,ACH-000090,Prostate,intact,-0.5203607135093207
STAG2_to_STAG1,Avana,ACH-000092,Pleura,intact,-0.2640168693863334
PDS5B_to_PDS5A,Avana,ACH-000092,Pleura,intact,-0.1311701892107529
STAG2_to_STAG1,Avana,ACH-000093,Pancreas,intact,-0.170181705011505
PDS5B_to_PDS5A,Avana,ACH-000093,Pancreas,intact,-1.0195206210468455
STAG2_to_STAG1,Avana,ACH-000095,CNS/Brain,intact,-0.5830669290900576
PDS5B_to_PDS5A,Avana,ACH-000095,CNS/Brain,intact,-0.16249071429488093
STAG2_to_STAG1,Avana,ACH-000097,Breast,intact,0.2735441302063335
PDS5B_to_PDS5A,Avana,ACH-000097,Breast,intact,-0.7940748214207947
STAG2_to_STAG1,Avana,ACH-000098,CNS/Brain,intact,-0.045563276581174525
PDS5B_to_PDS5A,Avana,ACH-000098,CNS/Brain,intact,-1.272770264680466
STAG2_to_STAG1,Avana,ACH-000099,Peripheral Nervous System,intact,-0.338103169682945
PDS5B_to_PDS5A,Avana,ACH-000099,Peripheral Nervous System,intact,-0.18056164985176876
STAG2_to_STAG1,Avana,ACH-000101,Lymphoid,intact,0.2499949844063633
PDS5B_to_PDS5A,Avana,ACH-000101,Lymphoid,intact,-0.11216277596586051
STAG2_to_STAG1,Avana,ACH-000108,Pancreas,intact,0.04200967380451305
PDS5B_to_PDS5A,Avana,ACH-000108,Pancreas,intact,-0.2955756783408253
STAG2_to_STAG1,Avana,ACH-000111,Breast,intact,-0.5906851878235264
PDS5B_to_PDS5A,Avana,ACH-000111,Breast,intact,0.471517383390474
STAG2_to_STAG1,Avana,ACH-000113,Myeloid,intact,0.053470137971035836
PDS5B_to_PDS5A,Avana,ACH-000113,Myeloid,intact,-1.7330405309076649
STAG2_to_STAG1,Avana,ACH-000114,Pancreas,intact,-0.6146004105762106
PDS5B_to_PDS5A,Avana,ACH-000114,Pancreas,intact,-0.3137126333336928
STAG2_to_STAG1,Avana,ACH-000115,Prostate,intact,-0.5397300563244447
PDS5B_to_PDS5A,Avana,ACH-000115,Prostate,intact,-0.4334107028325258
STAG2_to_STAG1,Avana,ACH-000118,Pancreas,intact,0.02682657297069333
PDS5B_to_PDS5A,Avana,ACH-000118,Pancreas,intact,-0.43204701496979525
STAG2_to_STAG1,Avana,ACH-000120,Peripheral Nervous System,intact,-0.4549591093263625
PDS5B_to_PDS5A,Avana,ACH-000120,Peripheral Nervous System,intact,-0.5614572388902702
STAG2_to_STAG1,Avana,ACH-000123,Ovary/Fallopian Tube,intact,-0.5620344905161133
PDS5B_to_PDS5A,Avana,ACH-000123,Ovary/Fallopian Tube,intact,-1.3039019162782681
STAG2_to_STAG1,Avana,ACH-000127,Bladder/Urinary Tract,intact,-0.4228329884518729
PDS5B_to_PDS5A,Avana,ACH-000127,Bladder/Urinary Tract,intact,-0.8938726802665924
STAG2_to_STAG1,Avana,ACH-000128,CNS/Brain,intact,-0.47261333412211937
PDS5B_to_PDS5A,Avana,ACH-000128,CNS/Brain,intact,-0.39644918454969413
STAG2_to_STAG1,Avana,ACH-000132,Ovary/Fallopian Tube,intact,0.1334979894181742
PDS5B_to_PDS5A,Avana,ACH-000132,Ovary/Fallopian Tube,intact,-0.22783521420717795
STAG2_to_STAG1,Avana,ACH-000133,Soft Tissue,intact,-0.08239160449469382
PDS5B_to_PDS5A,Avana,ACH-000133,Soft Tissue,intact,-0.7764354396623476
STAG2_to_STAG1,Avana,ACH-000137,CNS/Brain,intact,0.03712655660566347
PDS5B_to_PDS5A,Avana,ACH-000137,CNS/Brain,intact,-0.3030550543438494
STAG2_to_STAG1,Avana,ACH-000138,Pancreas,intact,-0.13059909508455372
PDS5B_to_PDS5A,Avana,ACH-000138,Pancreas,intact,0.3170064679201155
STAG2_to_STAG1,Avana,ACH-000141,Biliary Tract,intact,-0.14167855766222612
PDS5B_to_PDS5A,Avana,ACH-000141,Biliary Tract,intact,-0.6731729967749505
STAG2_to_STAG1,Avana,ACH-000142,Bladder/Urinary Tract,intact,0.0834620790102432
PDS5B_to_PDS5A,Avana,ACH-000142,Bladder/Urinary Tract,intact,-0.6472724756920808
STAG2_to_STAG1,Avana,ACH-000143,Lung,intact,-0.8999022406323404
PDS5B_to_PDS5A,Avana,ACH-000143,Lung,intact,0.5787612753796841
STAG2_to_STAG1,Avana,ACH-000145,Soft Tissue,intact,0.06100928879772389
PDS5B_to_PDS5A,Avana,ACH-000145,Soft Tissue,intact,-0.4794768847939538
STAG2_to_STAG1,Avana,ACH-000146,Myeloid,intact,-0.1816607483858969
PDS5B_to_PDS5A,Avana,ACH-000146,Myeloid,intact,-0.339460668360874
STAG2_to_STAG1,Avana,ACH-000147,Breast,intact,-0.8170775768887295
PDS5B_to_PDS5A,Avana,ACH-000147,Breast,intact,0.13857936011525396
STAG2_to_STAG1,Avana,ACH-000148,Breast,intact,-0.5123583877914258
PDS5B_to_PDS5A,Avana,ACH-000148,Breast,intact,-0.8909068238168589
STAG2_to_STAG1,Avana,ACH-000151,Lymphoid,intact,0.012866271467148638
PDS5B_to_PDS5A,Avana,ACH-000151,Lymphoid,intact,-0.2401003536360567
STAG2_to_STAG1,Avana,ACH-000152,CNS/Brain,intact,-0.0759667298507871
PDS5B_to_PDS5A,Avana,ACH-000152,CNS/Brain,intact,-0.3029298549108361
STAG2_to_STAG1,Avana,ACH-000153,Pleura,intact,0.09803139092796623
PDS5B_to_PDS5A,Avana,ACH-000153,Pleura,intact,-0.7352675988436213
STAG2_to_STAG1,Avana,ACH-000159,Kidney,intact,0.20630476021787109
PDS5B_to_PDS5A,Avana,ACH-000159,Kidney,intact,-0.09847904508704347
STAG2_to_STAG1,Avana,ACH-000160,CNS/Brain,damaging,-0.38415134623578684
PDS5B_to_PDS5A,Avana,ACH-000160,CNS/Brain,intact,0.2942148928552578
