pair_id,source,primary_confirmatory,delta,pair_count,permutation_extreme_count,permutation_p_one_sided_lower,bootstrap_ci_low,bootstrap_ci_high,pass,gates_json,lineage_deltas_json
TP53_damaging_to_WEE1,Avana,False,-0.03852111948776206,9683,21191,0.21191788082119178,-0.12796653929567284,0.05381080243726111,False,"{""at_least_5_negative_lineages"": true, ""bootstrap_upper_lt_0"": false, ""delta_le_minus_0_20"": false, ""delta_lt_0"": true, ""no_lineage_delta_gt_plus_0_20"": false, ""permutation_p_le_0_05"": false}","{""Ampulla of Vater"": 0.0, ""Biliary Tract"": -0.25, ""Bladder/Urinary Tract"": 0.14074074074074075, ""Bone"": -0.16666666666666666, ""Bowel"": 0.006993006993006993, ""Breast"": -0.12727272727272726, ""CNS/Brain"": -0.2463768115942029, ""Cervix"": -0.2857142857142857, ""Esophagus/Stomach"": -0.12560386473429952, ""Eye"": 0.0, ""Head and Neck"": -0.055900621118012424, ""Kidney"": -0.5172413793103449, ""Liver"": -0.12605042016806722, ""Lung"": 0.0077777777777777776, ""Lymphoid"": -0.047619047619047616, ""Myeloid"": 0.008547008547008548, ""Ovary/Fallopian Tube"": -0.26171875, ""Pancreas"": 0.09821428571428571, ""Peripheral Nervous System"": -0.08181818181818182, ""Pleura"": -0.06666666666666667, ""Prostate"": 0.5, ""Skin"": 0.27037037037037037, ""Soft Tissue"": 0.16875, ""Thyroid"": -0.6, ""Uterus"": 0.3544973544973545}"
TP53_damaging_to_WEE1,KY,False,-0.3096960926193922,1382,17,0.0001799982000179998,-0.470369030390738,-0.14616497829232997,False,"{""at_least_5_negative_lineages"": true, ""bootstrap_upper_lt_0"": true, ""delta_le_minus_0_20"": true, ""delta_lt_0"": true, ""no_lineage_delta_gt_plus_0_20"": false, ""permutation_p_le_0_05"": true}","{""Bone"": 0.047619047619047616, ""Bowel"": -0.27, ""Breast"": -0.7380952380952381, ""CNS/Brain"": -0.6173913043478261, ""Esophagus/Stomach"": -0.4375, ""Head and Neck"": -0.41935483870967744, ""Kidney"": -1.0, ""Lung"": -0.08333333333333333, ""Lymphoid"": -0.047619047619047616, ""Myeloid"": -1.0, ""Ovary/Fallopian Tube"": -0.25, ""Pancreas"": -0.18421052631578946, ""Peripheral Nervous System"": 0.43333333333333335, ""Prostate"": 1.0, ""Skin"": -0.5, ""Uterus"": 0.3333333333333333}"
