pair_id,source,model_id,lineage,status,target_score
SMAD4_damaging_to_BRD4,Avana,ACH-000004,Myeloid,matrix_intact,-0.5608331763507816
SMAD4_damaging_to_BRD4,Avana,ACH-000005,Myeloid,matrix_intact,-0.32906746272302945
SMAD4_damaging_to_BRD4,Avana,ACH-000007,Bowel,matrix_intact,-1.2107511778888025
SMAD4_damaging_to_BRD4,Avana,ACH-000009,Bowel,damaging,-1.6566619450258537
SMAD4_damaging_to_BRD4,Avana,ACH-000011,Bladder/Urinary Tract,matrix_intact,-1.2410299257004365
SMAD4_damaging_to_BRD4,Avana,ACH-000012,Lung,matrix_intact,-0.7458708724510504
SMAD4_damaging_to_BRD4,Avana,ACH-000013,Ovary/Fallopian Tube,matrix_intact,-1.8860533416116518
SMAD4_damaging_to_BRD4,Avana,ACH-000015,Lung,matrix_intact,-1.3160220029922707
SMAD4_damaging_to_BRD4,Avana,ACH-000017,Breast,matrix_intact,-1.2454314806734916
SMAD4_damaging_to_BRD4,Avana,ACH-000018,Bladder/Urinary Tract,matrix_intact,-0.6308741750433011
SMAD4_damaging_to_BRD4,Avana,ACH-000019,Breast,matrix_intact,-0.3997668576326322
SMAD4_damaging_to_BRD4,Avana,ACH-000021,Lung,matrix_intact,-1.1732779269426188
SMAD4_damaging_to_BRD4,Avana,ACH-000022,Pancreas,matrix_intact,-1.454454112078468
SMAD4_damaging_to_BRD4,Avana,ACH-000024,Lymphoid,matrix_intact,-3.9559181681221185
SMAD4_damaging_to_BRD4,Avana,ACH-000025,CNS/Brain,matrix_intact,-1.386941268635176
SMAD4_damaging_to_BRD4,Avana,ACH-000028,Breast,matrix_intact,-1.1880297010301262
SMAD4_damaging_to_BRD4,Avana,ACH-000029,Lung,matrix_intact,-1.6613213506120563
SMAD4_damaging_to_BRD4,Avana,ACH-000030,Lung,matrix_intact,-1.7410615570766987
SMAD4_damaging_to_BRD4,Avana,ACH-000035,Lung,matrix_intact,-1.8986163090200106
SMAD4_damaging_to_BRD4,Avana,ACH-000036,CNS/Brain,matrix_intact,-0.7040624606738466
SMAD4_damaging_to_BRD4,Avana,ACH-000037,Soft Tissue,matrix_intact,-0.4064643037063111
SMAD4_damaging_to_BRD4,Avana,ACH-000039,Bone,matrix_intact,-0.4414952402617143
SMAD4_damaging_to_BRD4,Avana,ACH-000040,CNS/Brain,matrix_intact,-0.6602238765745798
SMAD4_damaging_to_BRD4,Avana,ACH-000041,Bone,matrix_intact,-1.0603379581681454
SMAD4_damaging_to_BRD4,Avana,ACH-000042,Pancreas,damaging,-1.1964673200062341
SMAD4_damaging_to_BRD4,Avana,ACH-000045,Myeloid,matrix_intact,-1.0759847349032743
SMAD4_damaging_to_BRD4,Avana,ACH-000047,Esophagus/Stomach,matrix_intact,-1.2262989470932162
SMAD4_damaging_to_BRD4,Avana,ACH-000048,Ovary/Fallopian Tube,matrix_intact,-1.1527664836823814
SMAD4_damaging_to_BRD4,Avana,ACH-000052,Bone,matrix_intact,-0.6745636542036985
SMAD4_damaging_to_BRD4,Avana,ACH-000053,Lymphoid,matrix_intact,-1.2601090106518034
SMAD4_damaging_to_BRD4,Avana,ACH-000054,Soft Tissue,matrix_intact,-1.3421987924693428
SMAD4_damaging_to_BRD4,Avana,ACH-000055,CNS/Brain,matrix_intact,-1.3803680647972938
SMAD4_damaging_to_BRD4,Avana,ACH-000060,Pancreas,matrix_intact,-1.2604011595535933
SMAD4_damaging_to_BRD4,Avana,ACH-000067,CNS/Brain,matrix_intact,-1.408768412768468
SMAD4_damaging_to_BRD4,Avana,ACH-000070,Lymphoid,matrix_intact,-0.7035997704022039
SMAD4_damaging_to_BRD4,Avana,ACH-000074,Myeloid,matrix_intact,-1.037825009882027
SMAD4_damaging_to_BRD4,Avana,ACH-000075,CNS/Brain,matrix_intact,-0.21145685387804164
SMAD4_damaging_to_BRD4,Avana,ACH-000076,Myeloid,matrix_intact,-1.2363208652979587
SMAD4_damaging_to_BRD4,Avana,ACH-000077,Lymphoid,matrix_intact,-0.3561300629497372
SMAD4_damaging_to_BRD4,Avana,ACH-000078,Peripheral Nervous System,matrix_intact,-0.25417651563890187
SMAD4_damaging_to_BRD4,Avana,ACH-000082,Bone,matrix_intact,-0.8908191715384906
SMAD4_damaging_to_BRD4,Avana,ACH-000085,Pancreas,matrix_intact,-0.8615115695411912
SMAD4_damaging_to_BRD4,Avana,ACH-000086,Pleura,matrix_intact,-0.8897359774129868
SMAD4_damaging_to_BRD4,Avana,ACH-000090,Prostate,matrix_intact,-0.36610247522545425
SMAD4_damaging_to_BRD4,Avana,ACH-000092,Pleura,matrix_intact,-0.7451596000611764
SMAD4_damaging_to_BRD4,Avana,ACH-000093,Pancreas,matrix_intact,-0.3903680916283032
SMAD4_damaging_to_BRD4,Avana,ACH-000095,CNS/Brain,matrix_intact,-2.213331899718318
SMAD4_damaging_to_BRD4,Avana,ACH-000097,Breast,matrix_intact,-0.3594156031323963
SMAD4_damaging_to_BRD4,Avana,ACH-000098,CNS/Brain,matrix_intact,-2.2896864122835145
SMAD4_damaging_to_BRD4,Avana,ACH-000099,Peripheral Nervous System,matrix_intact,-1.6658625656187245
SMAD4_damaging_to_BRD4,Avana,ACH-000101,Lymphoid,matrix_intact,-1.5205629645378913
