panel,gene,header_count,finite_all_103,eligible,exclusion_reason
nonessential,DRD3 (1814),1,True,True,
nonessential,DRGX (644168),1,True,True,
nonessential,DSCR4 (10281),0,False,False,absent_from_score_header
nonessential,DSG4 (147409),1,True,True,
nonessential,DSPP (1834),1,True,True,
nonessential,DTX2 (113878),1,True,True,
nonessential,DUXA (503835),1,True,True,
nonessential,EFCAB3 (146779),1,True,True,
nonessential,EGR4 (1961),1,True,True,
nonessential,ELOA2 (51224),1,True,True,
nonessential,ENTHD1 (150350),1,True,True,
nonessential,EVX1 (2128),1,True,True,
nonessential,F13B (2165),1,True,True,
nonessential,FABP2 (2169),1,True,True,
nonessential,FAM71A (149647),0,False,False,absent_from_score_header
nonessential,FAM71B (153745),0,False,False,absent_from_score_header
nonessential,FAM71C (196472),0,False,False,absent_from_score_header
nonessential,FCRL4 (83417),1,True,True,
nonessential,FEZF1 (389549),1,True,True,
nonessential,FEZF2 (55079),1,True,True,
nonessential,FFAR1 (2864),1,True,True,
nonessential,FGF3 (2248),1,True,True,
nonessential,FGF4 (2249),1,True,True,
nonessential,FGF6 (2251),1,True,True,
nonessential,FIGLA (344018),1,True,True,
nonessential,FLG2 (388698),1,True,True,
nonessential,FNDC7 (163479),1,True,True,
nonessential,FNDC9 (408263),1,True,True,
nonessential,FOXB1 (27023),1,True,True,
nonessential,FOXB2 (442425),1,True,True,
nonessential,FOXD4L4 (349334),0,False,False,absent_from_score_header
nonessential,FOXE3 (2301),1,True,True,
nonessential,FOXN1 (8456),1,True,True,
nonessential,FOXR1 (283150),1,True,True,
nonessential,FRG2 (448831),0,False,False,absent_from_score_header
nonessential,FSCB (84075),1,True,True,
nonessential,FUT5 (2527),1,True,True,
nonessential,FUT9 (10690),1,True,True,
nonessential,G6PC1 (2538),1,True,True,
nonessential,GABRA1 (2554),1,True,True,
nonessential,GABRA6 (2559),1,True,True,
nonessential,GALNTL5 (168391),1,True,True,
nonessential,GALR1 (2587),1,True,True,
nonessential,GALR3 (8484),1,True,True,
nonessential,GBP7 (388646),1,True,True,
nonessential,GCG (2641),1,True,True,
nonessential,GCM2 (9247),1,True,True,
nonessential,GDF2 (2658),1,True,True,
nonessential,GFRA4 (64096),1,True,True,
nonessential,GFRAL (389400),1,True,True,
nonessential,GH2 (2689),1,True,True,
nonessential,GHRH (2691),1,True,True,
nonessential,GHSR (2693),1,True,True,
nonessential,GJA10 (84694),1,True,True,
nonessential,GJA8 (2703),1,True,True,
nonessential,GK2 (2712),1,True,True,
nonessential,GKN2 (200504),1,True,True,
nonessential,GLRA1 (2741),1,True,True,
nonessential,GLT6D1 (360203),1,True,True,
nonessential,GML (2765),1,True,True,
nonessential,GOT1L1 (137362),1,True,True,
nonessential,GPR139 (124274),1,True,True,
nonessential,GPR148 (344561),1,True,True,
nonessential,GPR151 (134391),1,True,True,
nonessential,GPR152 (390212),1,True,True,
nonessential,GPR26 (2849),1,True,True,
nonessential,GPR31 (2853),1,True,True,
nonessential,GPR32 (2854),1,True,True,
nonessential,GPR45 (11250),1,True,True,
nonessential,GPR52 (9293),1,True,True,
nonessential,GPR78 (27201),1,True,True,
nonessential,GPRC6A (222545),1,True,True,
nonessential,GPX5 (2880),1,True,True,
nonessential,GPX6 (257202),1,True,True,
nonessential,GRM4 (2914),1,True,True,
nonessential,GRM5 (2915),1,True,True,
nonessential,GRM6 (2916),1,True,True,
nonessential,GSC2 (2928),1,True,True,
nonessential,GSTA5 (221357),1,True,True,
nonessential,GSX1 (219409),1,True,True,
nonessential,GSX2 (170825),1,True,True,
nonessential,GUCA2A (2980),1,True,True,
nonessential,H1-8 (132243),1,True,True,
nonessential,H2AC1 (221613),1,True,True,
nonessential,H2BC1 (255626),1,True,True,
nonessential,H4C7 (8369),1,True,True,
nonessential,HAO1 (54363),1,True,True,
nonessential,HCRTR2 (3062),1,True,True,
nonessential,HDGFL1 (154150),1,True,True,
nonessential,HMX1 (3166),1,True,True,
nonessential,HOXB1 (3211),1,True,True,
nonessential,HOXD12 (3238),1,True,True,
nonessential,HRG (3273),1,True,True,
nonessential,HRH3 (11255),1,True,True,
nonessential,HTN3 (3347),1,False,False,nonfinite_in_full_103_denominator
nonessential,HTR1A (3350),1,True,True,
nonessential,HTR3C (170572),1,True,True,
nonessential,HTR3D (200909),1,True,True,
nonessential,HTR3E (285242),1,True,True,
nonessential,HTR5A (3361),1,True,True,
nonessential,HTR6 (3362),1,True,True,
nonessential,IAPP (3375),1,True,True,
nonessential,IFIT1B (439996),1,True,True,
nonessential,IFNA10 (3446),1,True,True,
nonessential,IFNA14 (3448),1,True,True,
nonessential,IFNA16 (3449),1,True,True,
nonessential,IFNA17 (3451),1,False,False,nonfinite_in_full_103_denominator
nonessential,IFNA2 (3440),1,False,False,nonfinite_in_full_103_denominator
nonessential,IFNA21 (3452),1,False,False,nonfinite_in_full_103_denominator
nonessential,IFNA4 (3441),1,False,False,nonfinite_in_full_103_denominator
nonessential,IFNA5 (3442),1,True,True,
nonessential,IFNA6 (3443),1,True,True,
nonessential,IFNA7 (3444),1,False,False,nonfinite_in_full_103_denominator
nonessential,IFNA8 (3445),1,True,True,
nonessential,IFNB1 (3456),1,True,True,
nonessential,IFNK (56832),1,True,True,
nonessential,IFNW1 (3467),1,True,True,
nonessential,IL12B (3593),1,True,True,
nonessential,IL13 (3596),1,True,True,
nonessential,IL17A (3605),1,True,True,
nonessential,IL17F (112744),1,True,True,
nonessential,IL1F10 (84639),1,True,True,
nonessential,IL21 (59067),1,True,True,
nonessential,IL22 (50616),1,True,True,
nonessential,IL25 (64806),1,True,True,
nonessential,IL26 (55801),1,True,True,
nonessential,IL3 (3562),1,True,True,
nonessential,IL31 (386653),1,True,True,
nonessential,IL36A (27179),1,True,True,
nonessential,IL36B (27177),1,True,True,
nonessential,IL36RN (26525),1,True,True,
nonessential,IL9 (3578),1,True,True,
nonessential,INS (3630),1,True,True,
nonessential,INSL5 (10022),1,True,True,
nonessential,INSL6 (11172),1,True,True,
nonessential,INSM2 (84684),1,True,True,
nonessential,INSRR (3645),1,True,True,
nonessential,IQCF1 (132141),1,True,True,
nonessential,IRGC (56269),1,True,True,
nonessential,ISX (91464),1,True,True,
nonessential,IZUMO2 (126123),1,True,True,
nonessential,KASH5 (147872),1,True,True,
nonessential,KCNA10 (3744),1,True,True,
nonessential,KCNB2 (9312),1,True,True,
nonessential,KCNG4 (93107),1,True,True,
nonessential,KCNK10 (54207),1,True,True,
nonessential,KCNK16 (83795),1,True,True,
nonessential,KCNK18 (338567),1,True,True,
nonessential,KCNV1 (27012),1,True,True,
nonessential,KHDC3L (154288),1,True,True,
nonessential,KIF2B (84643),1,True,True,
nonessential,KIR2DL1 (3802),1,True,True,
nonessential,KIR3DL3 (115653),1,True,True,
nonessential,KLK12 (43849),1,True,True,
nonessential,KLK9 (284366),1,True,True,
nonessential,KRT2 (3849),1,True,True,
nonessential,KRT25 (147183),1,True,True,
nonessential,KRT26 (353288),1,True,True,
nonessential,KRT28 (162605),1,True,True,
nonessential,KRT33A (3883),1,False,False,nonfinite_in_full_103_denominator
nonessential,KRT35 (3886),1,True,True,
nonessential,KRT36 (8689),1,True,True,
nonessential,KRT37 (8688),1,True,True,
nonessential,KRT38 (8687),1,True,True,
nonessential,KRT40 (125115),1,True,True,
nonessential,KRT71 (112802),1,True,True,
nonessential,KRT73 (319101),1,True,True,
nonessential,KRT74 (121391),1,True,True,
nonessential,KRT75 (9119),1,True,True,
nonessential,KRT76 (51350),1,True,True,
nonessential,KRT77 (374454),1,True,True,
nonessential,KRT78 (196374),1,True,True,
nonessential,KRT82 (3888),1,True,True,
nonessential,KRT84 (3890),1,True,True,
nonessential,KRT85 (3891),1,True,True,
nonessential,KRT86 (3892),1,False,False,nonfinite_in_full_103_denominator
nonessential,KRT9 (3857),1,True,True,
nonessential,KRTAP1-1 (81851),1,True,True,
nonessential,KRTAP10-1 (386677),1,False,False,nonfinite_in_full_103_denominator
nonessential,KRTAP10-10 (353333),1,True,True,
nonessential,KRTAP10-11 (386678),1,True,True,
nonessential,KRTAP10-12 (386685),0,False,False,absent_from_score_header
nonessential,KRTAP10-2 (386679),1,False,False,nonfinite_in_full_103_denominator
nonessential,KRTAP10-4 (386672),0,False,False,absent_from_score_header
nonessential,KRTAP10-5 (386680),1,True,True,
nonessential,KRTAP10-6 (386674),0,False,False,absent_from_score_header
nonessential,KRTAP10-8 (386681),1,True,True,
nonessential,KRTAP10-9 (386676),1,True,True,
nonessential,KRTAP11-1 (337880),1,True,True,
nonessential,KRTAP13-1 (140258),1,True,True,
nonessential,KRTAP13-2 (337959),1,True,True,
nonessential,KRTAP13-3 (337960),1,True,True,
nonessential,KRTAP13-4 (284827),1,True,True,
nonessential,KRTAP15-1 (254950),1,True,True,
nonessential,KRTAP17-1 (83902),1,True,True,
nonessential,KRTAP19-3 (337970),1,False,False,nonfinite_in_full_103_denominator
nonessential,KRTAP23-1 (337963),1,True,True,
nonessential,KRTAP26-1 (388818),1,True,True,
nonessential,KRTAP3-2 (83897),1,True,True,
nonessential,KRTAP4-11 (653240),1,True,True,
nonessential,KRTAP4-12 (83755),0,False,False,absent_from_score_header
nonessential,KRTAP4-2 (85291),1,True,True,
nonessential,KRTAP4-4 (84616),1,False,False,nonfinite_in_full_103_denominator
nonessential,KRTAP4-7 (100132476),0,False,False,absent_from_score_header
nonessential,KRTAP5-2 (440021),1,True,True,
nonessential,KRTAP9-2 (83899),0,False,False,absent_from_score_header
nonessential,KRTAP9-3 (83900),1,False,False,nonfinite_in_full_103_denominator
nonessential,KRTAP9-4 (85280),0,False,False,absent_from_score_header
nonessential,LALBA (3906),1,True,True,
nonessential,LBX1 (10660),1,True,True,
nonessential,LCN9 (392399),1,True,True,
nonessential,LCT (3938),1,True,True,
nonessential,LGALS13 (29124),1,True,True,
nonessential,LGALS14 (56891),1,True,True,
nonessential,LHFPL5 (222662),1,True,True,
nonessential,LHX3 (8022),1,True,True,
nonessential,LHX5 (64211),1,True,True,
nonessential,LIM2 (3982),1,True,True,
nonessential,LIN28A (79727),1,True,True,
nonessential,LINC01599 (196913),0,False,False,absent_from_score_header
nonessential,LIPM (340654),1,True,True,
nonessential,LORICRIN (4014),1,True,True,
nonessential,LRIT1 (26103),1,True,True,
nonessential,LRIT2 (340745),1,True,True,
nonessential,LRRC10 (376132),1,True,True,
nonessential,LYZL1 (84569),0,False,False,absent_from_score_header
nonessential,LYZL6 (57151),1,True,True,
nonessential,MAS1 (4142),1,True,True,
nonessential,MAS1L (116511),1,True,True,
nonessential,MBD3L1 (85509),1,True,True,
nonessential,MBD3L2 (125997),0,False,False,absent_from_score_header
nonessential,MBL2 (4153),1,True,True,
nonessential,MC2R (4158),1,True,True,
nonessential,MC3R (4159),1,True,True,
nonessential,MC5R (4161),1,True,True,
nonessential,MEP1A (4224),1,True,True,
nonessential,MEP1B (4225),1,True,True,
nonessential,MEPE (56955),1,True,True,
nonessential,MFRP (83552),1,True,True,
nonessential,MMD2 (221938),1,True,True,
nonessential,MMP20 (9313),1,True,True,
nonessential,MMP21 (118856),1,True,True,
nonessential,MMP26 (56547),1,True,True,
nonessential,MMP27 (64066),1,True,True,
nonessential,MOGAT3 (346606),1,True,True,
nonessential,MORC1 (27136),1,True,True,
nonessential,MRGPRD (116512),1,True,True,
nonessential,MRGPRX1 (259249),1,True,True,
nonessential,MRGPRX2 (117194),1,True,True,
nonessential,MRGPRX4 (117196),1,True,True,
nonessential,MS4A10 (341116),1,True,True,
nonessential,MS4A13 (503497),1,True,True,
nonessential,MS4A5 (64232),1,True,True,
nonessential,MSGN1 (343930),1,True,True,
nonessential,MT1B (4490),1,True,True,
nonessential,MTNR1B (4544),1,True,True,
nonessential,MUC17 (140453),1,True,True,
nonessential,MUC7 (4589),1,True,True,
nonessential,MUCL3 (135656),1,True,True,
nonessential,MYBPC3 (4607),1,True,True,
nonessential,MYF5 (4617),1,True,True,
nonessential,NANOGNB (360030),1,True,True,
nonessential,NANOS2 (339345),1,True,True,
nonessential,NCR2 (9436),1,True,True,
nonessential,NDST4 (64579),1,True,True,
nonessential,NEUROD2 (4761),1,True,True,
nonessential,NEUROD4 (58158),1,True,True,
nonessential,NEUROD6 (63974),1,True,True,
nonessential,NEUROG1 (4762),1,True,True,
nonessential,NKX2-1 (7080),1,True,True,
nonessential,NKX2-2 (4821),1,True,True,
nonessential,NLRP4 (147945),1,True,True,
nonessential,NLRP5 (126206),1,True,True,
nonessential,NLRP8 (126205),1,True,True,
nonessential,NLRP9 (338321),1,True,True,
nonessential,NMS (129521),1,True,True,
nonessential,NOTO (344022),1,True,True,
nonessential,NOX3 (50508),1,True,True,
nonessential,NPFFR1 (64106),1,True,True,
nonessential,NPHS2 (7827),1,True,True,
nonessential,NPSR1 (387129),1,True,True,
nonessential,NPVF (64111),1,True,True,
nonessential,NR2E1 (7101),1,True,True,
nonessential,OC90 (729330),1,True,True,
nonessential,OLIG2 (10215),1,True,True,
nonessential,OLIG3 (167826),1,True,True,
nonessential,OPALIN (93377),1,True,True,
nonessential,OPN5 (221391),1,True,True,
nonessential,OR10A2 (341276),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR10A4 (283297),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR10A5 (144124),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR10H1 (26539),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR10H2 (26538),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR10H3 (26532),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR10J1 (26476),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR10R2 (343406),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR10S1 (219873),0,False,False,absent_from_score_header
nonessential,OR10X1 (128367),0,False,False,absent_from_score_header
nonessential,OR10Z1 (128368),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR11A1 (26531),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR12D2 (26529),0,False,False,absent_from_score_header
nonessential,OR12D3 (81797),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR13C3 (138803),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR13D1 (286365),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR14A16 (284532),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR1A1 (8383),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR1A2 (26189),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR1B1 (347169),0,False,False,absent_from_score_header
nonessential,OR1D2 (4991),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR1E1 (8387),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR1E2 (8388),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR1G1 (8390),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR1L6 (392390),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR1N2 (138882),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR1S1 (219959),0,False,False,absent_from_score_header
nonessential,OR1S2 (219958),0,False,False,absent_from_score_header
nonessential,OR2AK2 (391191),0,False,False,absent_from_score_header
nonessential,OR2AT4 (341152),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR2C1 (4993),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR2C3 (81472),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR2D2 (120776),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR2D3 (120775),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR2F1 (26211),0,False,False,absent_from_score_header
nonessential,OR2G2 (81470),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR2G3 (81469),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR2H1 (26716),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR2J2 (26707),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR2L3 (391192),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR2T1 (26696),0,False,False,absent_from_score_header
nonessential,OR2T10 (127069),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR2T12 (127064),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR2T2 (401992),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR2T27 (403239),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR2T33 (391195),0,False,False,absent_from_score_header
nonessential,OR2T4 (127074),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR2T5 (401993),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR2W1 (26692),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR3A1 (4994),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR3A2 (4995),0,False,False,absent_from_score_header
nonessential,OR3A3 (8392),0,False,False,absent_from_score_header
nonessential,OR4C11 (219429),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR4C3 (256144),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR4D1 (26689),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR4D10 (390197),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR4D11 (219986),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR4D9 (390199),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR4K17 (390436),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR51B6 (390058),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR51D1 (390038),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR51F2 (119694),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR51T1 (401665),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR51V1 (283111),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR52A1 (23538),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR52A5 (390054),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR52B2 (255725),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR52B6 (340980),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR52E8 (390079),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR52I2 (143502),0,False,False,absent_from_score_header
nonessential,OR52K2 (119774),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR52L1 (338751),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR52M1 (119772),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR52R1 (119695),0,False,False,absent_from_score_header
nonessential,OR52W1 (120787),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR56A1 (120796),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR56A4 (120793),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR56B1 (387748),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR5AU1 (390445),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR5C1 (392391),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR5I1 (10798),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR5M1 (390168),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR5M10 (390167),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR5P2 (120065),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR5P3 (120066),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR5T1 (390155),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR5T2 (219464),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR5T3 (390154),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR5V1 (81696),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR5W2 (390148),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR6A2 (8590),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR6K6 (128371),0,False,False,absent_from_score_header
nonessential,OR6S1 (341799),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR6V1 (346517),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR7A17 (26333),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR7C2 (26658),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR7D4 (125958),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR7G2 (390882),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR8A1 (390275),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR8B8 (26493),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR8G5 (219865),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR8U1 (219417),1,False,False,nonfinite_in_full_103_denominator
nonessential,OR8U3 (219479),0,False,False,absent_from_score_header
nonessential,OR9Q2 (219957),1,False,False,nonfinite_in_full_103_denominator
nonessential,OTOP1 (133060),1,True,True,
nonessential,OTOP3 (347741),1,True,True,
nonessential,OTOR (56914),1,True,True,
nonessential,OTP (23440),1,True,True,
nonessential,OTX2 (5015),1,True,True,
nonessential,PANX3 (116337),1,True,True,
nonessential,PAX1 (5075),1,True,True,
nonessential,PAX4 (5078),1,True,True,
nonessential,PBOV1 (59351),1,True,True,
nonessential,PCARE (388939),1,True,True,
nonessential,PDCL2 (132954),1,True,True,
nonessential,PDE6H (5149),1,True,True,
nonessential,PDILT (204474),1,True,True,
nonessential,PDX1 (3651),1,True,True,
nonessential,PDYN (5173),1,True,True,
nonessential,PGK2 (5232),1,True,True,
nonessential,PGLYRP2 (114770),1,True,True,
nonessential,PGLYRP3 (114771),1,True,True,
nonessential,PIWIL1 (9271),1,True,True,
nonessential,PIWIL3 (440822),1,True,True,
nonessential,PLA2G2E (30814),1,True,True,
nonessential,PLA2G2F (64600),1,True,True,
nonessential,PLA2G4E (123745),1,True,True,
nonessential,PNLIP (5406),1,True,True,
nonessential,PNLIPRP1 (5407),1,True,True,
nonessential,PNPLA5 (150379),1,True,True,
nonessential,POM121L12 (285877),1,True,True,
nonessential,POTED (317754),1,True,True,
nonessential,POTEG (404785),1,False,False,nonfinite_in_full_103_denominator
nonessential,POTEH (23784),1,False,False,nonfinite_in_full_103_denominator
nonessential,POU4F2 (5458),1,True,True,
nonessential,POU4F3 (5459),1,True,True,
nonessential,POU5F2 (134187),1,True,True,
nonessential,PPP3R2 (5535),1,True,True,
nonessential,PRAMEF1 (65121),1,False,False,nonfinite_in_full_103_denominator
nonessential,PRAMEF2 (65122),1,False,False,nonfinite_in_full_103_denominator
nonessential,PRAMEF4 (400735),1,False,False,nonfinite_in_full_103_denominator
nonessential,PRAMEF7 (441871),0,False,False,absent_from_score_header
nonessential,PRB1 (5542),0,False,False,absent_from_score_header
nonessential,PRB4 (5545),1,False,False,nonfinite_in_full_103_denominator
nonessential,PRDM13 (59336),1,True,True,
nonessential,PRDM14 (63978),1,True,True,
nonessential,PRDM7 (11105),1,True,True,
nonessential,PRDM9 (56979),1,True,True,
nonessential,PRG3 (10394),1,True,True,
nonessential,PRLH (51052),1,True,True,
nonessential,PRLHR (2834),1,True,True,
nonessential,PROP1 (5626),1,True,True,
nonessential,PRSS33 (260429),1,True,True,
nonessential,PRSS37 (136242),1,True,True,
nonessential,PRSS38 (339501),1,True,True,
nonessential,PRSS55 (203074),1,True,True,
nonessential,PRSS58 (136541),1,True,True,
nonessential,PSKH2 (85481),1,True,True,
nonessential,PTF1A (256297),1,True,True,
nonessential,RAX (30062),1,True,True,
nonessential,RAX2 (84839),1,True,True,
nonessential,RBM46 (166863),1,True,True,
nonessential,RBMXL2 (27288),1,True,True,
nonessential,RBP3 (5949),1,True,True,
nonessential,RBPJL (11317),1,True,True,
nonessential,RD3 (343035),1,True,True,
nonessential,RDH8 (50700),1,True,True,
nonessential,REG3A (5068),1,True,True,
nonessential,RESP18 (389075),1,True,True,
nonessential,RETNLB (84666),1,True,True,
nonessential,RFPL3 (10738),1,True,True,
nonessential,RFPL4B (442247),1,True,True,
nonessential,RFX6 (222546),1,True,True,
nonessential,RHO (6010),1,True,True,
nonessential,RNASE10 (338879),1,True,True,
nonessential,RNASE11 (122651),1,True,True,
nonessential,RNASE12 (493901),1,True,True,
nonessential,RNASE13 (440163),1,True,True,
nonessential,RNASE8 (122665),1,True,True,
nonessential,RNASE9 (390443),1,True,True,
nonessential,RND2 (8153),1,True,True,
nonessential,RNF113B (140432),1,True,True,
nonessential,RNF17 (56163),1,True,True,
nonessential,RP1 (6101),1,True,True,
nonessential,RP1L1 (94137),1,True,True,
nonessential,RPE65 (6121),1,True,True,
nonessential,RPTN (126638),1,True,True,
nonessential,RTP1 (132112),1,True,True,
nonessential,RTP2 (344892),1,True,True,
nonessential,RXFP2 (122042),1,True,True,
nonessential,RXFP3 (51289),1,True,True,
nonessential,S100A7A (338324),1,False,False,nonfinite_in_full_103_denominator
nonessential,SAMD7 (344658),1,True,True,
nonessential,SCGB1D1 (10648),1,True,True,
nonessential,SCN10A (6336),1,True,True,
nonessential,SCRT2 (85508),1,True,True,
nonessential,SDR9C7 (121214),1,True,True,
nonessential,SEC14L3 (266629),1,True,True,
nonessential,SEMG2 (6407),1,True,True,
nonessential,SEPTIN14 (346288),1,False,False,nonfinite_in_full_103_denominator
nonessential,SERPINA12 (145264),1,True,True,
nonessential,SERPINA9 (327657),1,True,True,
nonessential,SERPINB12 (89777),1,True,True,
nonessential,SHCBP1L (81626),1,True,True,
nonessential,SI (6476),1,True,True,
nonessential,SIGLECL1 (284369),1,True,True,
nonessential,SIX6 (4990),1,True,True,
nonessential,SLC10A2 (6555),1,True,True,
nonessential,SLC13A1 (6561),1,True,True,
nonessential,SLC17A2 (10246),1,True,True,
nonessential,SLC17A6 (57084),1,True,True,
nonessential,SLC18A3 (6572),1,True,True,
nonessential,SLC22A12 (116085),1,True,True,
nonessential,SLC22A13 (9390),1,True,True,
nonessential,SLC22A25 (387601),1,True,True,
nonessential,SLC22A6 (9356),1,True,True,
nonessential,SLC22A8 (9376),1,True,True,
nonessential,SLC22A9 (114571),1,True,True,
nonessential,SLC25A2 (83884),1,True,True,
nonessential,SLC25A31 (83447),1,True,True,
nonessential,SLC2A2 (6514),1,True,True,
nonessential,SLC2A7 (155184),1,True,True,
nonessential,SLC32A1 (140679),1,True,True,
nonessential,SLC34A1 (6569),1,True,True,
nonessential,SLC36A3 (285641),1,True,True,
nonessential,SLC39A12 (221074),1,True,True,
nonessential,SLC6A18 (348932),1,True,True,
nonessential,SLC6A5 (9152),1,True,True,
nonessential,SLC6A7 (6534),1,True,True,
nonessential,SLC7A13 (157724),1,True,True,
nonessential,SLCO1B1 (10599),1,True,True,
nonessential,SLCO6A1 (133482),1,True,True,
nonessential,SLITRK1 (114798),1,True,True,
nonessential,SOHLH1 (402381),1,True,True,
nonessential,SOX1 (6656),1,True,True,
nonessential,SOX14 (8403),1,True,True,
nonessential,SP8 (221833),1,True,True,
nonessential,SPACA1 (81833),1,True,True,
nonessential,SPACA7 (122258),1,True,True,
nonessential,SPATA16 (83893),1,True,True,
nonessential,SPATA21 (374955),1,True,True,
nonessential,SPEM1 (374768),1,True,True,
nonessential,SPHAR (10638),0,False,False,absent_from_score_header
nonessential,SPINK14 (408187),1,True,True,
nonessential,SPO11 (23626),1,True,True,
nonessential,SPPL2C (162540),1,True,True,
nonessential,SPRR4 (163778),1,True,True,
nonessential,SSTR4 (6754),1,True,True,
nonessential,STATH (6779),1,True,True,
nonessential,STPG4 (285051),1,True,True,
nonessential,SULT6B1 (391365),1,True,True,
nonessential,SUN5 (140732),1,True,True,
nonessential,TAAR1 (134864),1,True,True,
nonessential,TAAR2 (9287),1,True,True,
nonessential,TAAR5 (9038),1,True,True,
nonessential,TAAR6 (319100),1,True,True,
nonessential,TAAR8 (83551),1,True,True,
nonessential,TAS1R2 (80834),1,True,True,
nonessential,TAS2R1 (50834),1,True,True,
nonessential,TAS2R13 (50838),1,True,True,
nonessential,TAS2R16 (50833),1,True,True,
nonessential,TAS2R39 (259285),1,True,True,
nonessential,TAS2R40 (259286),1,True,True,
