pair_id,source,model_id,lineage,status,target_score
CDKN2A_damaging_to_MAT2A,Avana,ACH-000004,Myeloid,matrix_intact,-1.0906589053163223
CDKN2A_damaging_to_MAT2A,Avana,ACH-000005,Myeloid,matrix_intact,-0.6719181048425287
CDKN2A_damaging_to_MAT2A,Avana,ACH-000007,Bowel,matrix_intact,-0.807273687098947
CDKN2A_damaging_to_MAT2A,Avana,ACH-000009,Bowel,matrix_intact,-0.607265963550622
CDKN2A_damaging_to_MAT2A,Avana,ACH-000011,Bladder/Urinary Tract,matrix_intact,-0.9047352505153503
CDKN2A_damaging_to_MAT2A,Avana,ACH-000012,Lung,matrix_intact,-0.5536146540531237
CDKN2A_damaging_to_MAT2A,Avana,ACH-000013,Ovary/Fallopian Tube,matrix_intact,-0.19980601918307261
CDKN2A_damaging_to_MAT2A,Avana,ACH-000015,Lung,matrix_intact,-0.6586339825208076
CDKN2A_damaging_to_MAT2A,Avana,ACH-000017,Breast,matrix_intact,-0.583084163256474
CDKN2A_damaging_to_MAT2A,Avana,ACH-000018,Bladder/Urinary Tract,matrix_intact,-0.028430898756839268
CDKN2A_damaging_to_MAT2A,Avana,ACH-000019,Breast,matrix_intact,-0.6666326495374378
CDKN2A_damaging_to_MAT2A,Avana,ACH-000021,Lung,matrix_intact,-1.1815622915663095
CDKN2A_damaging_to_MAT2A,Avana,ACH-000022,Pancreas,matrix_intact,-1.065235648430916
CDKN2A_damaging_to_MAT2A,Avana,ACH-000024,Lymphoid,damaging,-1.9318074212678686
CDKN2A_damaging_to_MAT2A,Avana,ACH-000025,CNS/Brain,matrix_intact,-1.0041882277930805
CDKN2A_damaging_to_MAT2A,Avana,ACH-000028,Breast,matrix_intact,-1.2448408452109465
CDKN2A_damaging_to_MAT2A,Avana,ACH-000029,Lung,matrix_intact,-1.1758506489278773
CDKN2A_damaging_to_MAT2A,Avana,ACH-000030,Lung,damaging,-0.8515391279435287
CDKN2A_damaging_to_MAT2A,Avana,ACH-000035,Lung,matrix_intact,-1.3541944893580244
CDKN2A_damaging_to_MAT2A,Avana,ACH-000036,CNS/Brain,matrix_intact,-1.0618587818676133
CDKN2A_damaging_to_MAT2A,Avana,ACH-000037,Soft Tissue,matrix_intact,-0.3219975256486922
CDKN2A_damaging_to_MAT2A,Avana,ACH-000039,Bone,matrix_intact,-0.1720669651482245
CDKN2A_damaging_to_MAT2A,Avana,ACH-000040,CNS/Brain,matrix_intact,-0.19885293527693498
CDKN2A_damaging_to_MAT2A,Avana,ACH-000041,Bone,matrix_intact,-0.6364840701510497
CDKN2A_damaging_to_MAT2A,Avana,ACH-000042,Pancreas,damaging,-0.7704999212915178
CDKN2A_damaging_to_MAT2A,Avana,ACH-000045,Myeloid,matrix_intact,-1.3948470238550668
CDKN2A_damaging_to_MAT2A,Avana,ACH-000047,Esophagus/Stomach,matrix_intact,-1.2618621065608586
CDKN2A_damaging_to_MAT2A,Avana,ACH-000048,Ovary/Fallopian Tube,matrix_intact,-0.6541258906946988
CDKN2A_damaging_to_MAT2A,Avana,ACH-000052,Bone,matrix_intact,-0.25953396427335296
CDKN2A_damaging_to_MAT2A,Avana,ACH-000053,Lymphoid,matrix_intact,-0.8410964540961015
CDKN2A_damaging_to_MAT2A,Avana,ACH-000054,Soft Tissue,matrix_intact,-2.19467695007015
CDKN2A_damaging_to_MAT2A,Avana,ACH-000055,CNS/Brain,matrix_intact,-1.9369642813972416
