pair_id,source,primary_confirmatory,delta,pair_count,permutation_extreme_count,permutation_p_one_sided_lower,bootstrap_ci_low,bootstrap_ci_high,pass,gates_json,lineage_deltas_json
CDKN2A_damaging_to_MAT2A,Avana,False,0.10944770382358891,4943,94239,0.942390576094239,-0.019633825611976526,0.23366376694315194,False,"{""at_least_5_negative_lineages"": true, ""bootstrap_upper_lt_0"": false, ""delta_le_minus_0_20"": false, ""delta_lt_0"": false, ""no_lineage_delta_gt_plus_0_20"": false, ""permutation_p_le_0_05"": false}","{""Ampulla of Vater"": 1.0, ""Biliary Tract"": 0.15625, ""Bladder/Urinary Tract"": 0.0, ""Bone"": -0.07142857142857142, ""Bowel"": 0.4318181818181818, ""Breast"": -0.2857142857142857, ""CNS/Brain"": -0.3611111111111111, ""Esophagus/Stomach"": -0.08, ""Eye"": 0.2222222222222222, ""Head and Neck"": 0.2916666666666667, ""Liver"": -0.09090909090909091, ""Lung"": 0.1957894736842105, ""Lymphoid"": -0.17647058823529413, ""Ovary/Fallopian Tube"": -0.1111111111111111, ""Pancreas"": 0.2689655172413793, ""Peripheral Nervous System"": -0.7333333333333333, ""Skin"": 0.048355899419729204, ""Soft Tissue"": 0.4117647058823529, ""Uterus"": 0.5714285714285714}"
CDKN2A_damaging_to_MAT2A,KY,False,-0.21394230769230768,832,3513,0.035139648603513964,-0.41586538461538464,-0.01201923076923077,False,"{""at_least_5_negative_lineages"": true, ""bootstrap_upper_lt_0"": true, ""delta_le_minus_0_20"": true, ""delta_lt_0"": true, ""no_lineage_delta_gt_plus_0_20"": false, ""permutation_p_le_0_05"": true}","{""Bone"": 0.8333333333333334, ""Bowel"": -0.2857142857142857, ""CNS/Brain"": -0.25, ""Esophagus/Stomach"": -0.7037037037037037, ""Head and Neck"": -0.15037593984962405, ""Lung"": -0.025, ""Lymphoid"": 0.1111111111111111, ""Ovary/Fallopian Tube"": -0.7857142857142857, ""Pancreas"": -0.23684210526315788, ""Prostate"": 0.0, ""Skin"": -1.0}"
