pair_id,source,model_id,lineage,status,target_score
ARID1A_to_ARID1B,Avana,ACH-000004,Myeloid,intact,-0.5013167887793166
ARID1A_to_ARID1B,Avana,ACH-000005,Myeloid,intact,-0.05381952957138393
ARID1A_to_ARID1B,Avana,ACH-000007,Bowel,intact,-0.44216304728159667
ARID1A_to_ARID1B,Avana,ACH-000009,Bowel,intact,0.08238174240204782
ARID1A_to_ARID1B,Avana,ACH-000011,Bladder/Urinary Tract,intact,-0.057481987626391506
ARID1A_to_ARID1B,Avana,ACH-000012,Lung,intact,-0.05455415426050238
ARID1A_to_ARID1B,Avana,ACH-000013,Ovary/Fallopian Tube,intact,0.051052504721127434
ARID1A_to_ARID1B,Avana,ACH-000015,Lung,intact,-0.1247540816756816
ARID1A_to_ARID1B,Avana,ACH-000017,Breast,intact,-0.2300395036730794
ARID1A_to_ARID1B,Avana,ACH-000018,Bladder/Urinary Tract,intact,-0.21199913811063587
ARID1A_to_ARID1B,Avana,ACH-000019,Breast,intact,0.09377139149105093
ARID1A_to_ARID1B,Avana,ACH-000021,Lung,intact,-0.28007235995038415
ARID1A_to_ARID1B,Avana,ACH-000022,Pancreas,intact,0.09970531702235161
ARID1A_to_ARID1B,Avana,ACH-000024,Lymphoid,intact,0.18443369546833957
ARID1A_to_ARID1B,Avana,ACH-000025,CNS/Brain,intact,-0.060201422429543974
ARID1A_to_ARID1B,Avana,ACH-000028,Breast,intact,0.11665583389232911
ARID1A_to_ARID1B,Avana,ACH-000029,Lung,intact,-0.17763190603024506
ARID1A_to_ARID1B,Avana,ACH-000030,Lung,intact,-0.13698252514428902
ARID1A_to_ARID1B,Avana,ACH-000035,Lung,intact,-0.02806325914015912
ARID1A_to_ARID1B,Avana,ACH-000036,CNS/Brain,intact,0.12796423061484452
ARID1A_to_ARID1B,Avana,ACH-000037,Soft Tissue,intact,0.06424592774308119
ARID1A_to_ARID1B,Avana,ACH-000039,Bone,intact,-0.07082182908136048
ARID1A_to_ARID1B,Avana,ACH-000040,CNS/Brain,intact,-0.3451852739515151
ARID1A_to_ARID1B,Avana,ACH-000041,Bone,intact,-0.35733939431194595
