pair_id,source,model_id,lineage,status,target_score
PTEN_damaging_to_PIK3CB,Avana,ACH-000004,Myeloid,matrix_intact,0.115386237275394
PTEN_damaging_to_PIK3CB,Avana,ACH-000005,Myeloid,matrix_intact,-0.16128461805566902
PTEN_damaging_to_PIK3CB,Avana,ACH-000007,Bowel,matrix_intact,-0.008553356007461398
PTEN_damaging_to_PIK3CB,Avana,ACH-000009,Bowel,matrix_intact,-0.3405151974849424
PTEN_damaging_to_PIK3CB,Avana,ACH-000011,Bladder/Urinary Tract,matrix_intact,-0.05247329846388379
PTEN_damaging_to_PIK3CB,Avana,ACH-000012,Lung,matrix_intact,0.16398404178942805
PTEN_damaging_to_PIK3CB,Avana,ACH-000013,Ovary/Fallopian Tube,matrix_intact,-0.4030365154423613
PTEN_damaging_to_PIK3CB,Avana,ACH-000015,Lung,matrix_intact,-0.21884952079188436
PTEN_damaging_to_PIK3CB,Avana,ACH-000017,Breast,matrix_intact,0.027496940182770963
PTEN_damaging_to_PIK3CB,Avana,ACH-000018,Bladder/Urinary Tract,matrix_intact,-0.07340379371808987
PTEN_damaging_to_PIK3CB,Avana,ACH-000019,Breast,matrix_intact,0.15582633231441717
PTEN_damaging_to_PIK3CB,Avana,ACH-000021,Lung,matrix_intact,0.11105668941730482
PTEN_damaging_to_PIK3CB,Avana,ACH-000022,Pancreas,matrix_intact,0.02916101056014767
PTEN_damaging_to_PIK3CB,Avana,ACH-000024,Lymphoid,matrix_intact,0.2636270987931103
PTEN_damaging_to_PIK3CB,Avana,ACH-000025,CNS/Brain,damaging,-0.1155481376941987
PTEN_damaging_to_PIK3CB,Avana,ACH-000028,Breast,matrix_intact,0.19843303995194977
PTEN_damaging_to_PIK3CB,Avana,ACH-000029,Lung,matrix_intact,-0.09028572473537003
PTEN_damaging_to_PIK3CB,Avana,ACH-000030,Lung,matrix_intact,-0.14086244018225855
PTEN_damaging_to_PIK3CB,Avana,ACH-000035,Lung,matrix_intact,-0.18333081974592125
PTEN_damaging_to_PIK3CB,Avana,ACH-000036,CNS/Brain,damaging,-0.6593892092953215
PTEN_damaging_to_PIK3CB,Avana,ACH-000037,Soft Tissue,matrix_intact,-0.00760380120611745
PTEN_damaging_to_PIK3CB,Avana,ACH-000039,Bone,matrix_intact,-0.1656193245012865
PTEN_damaging_to_PIK3CB,Avana,ACH-000040,CNS/Brain,damaging,-0.24176021896901329
