pair_id,source,model_id,lineage,status,target_score
CDKN2A_damaging_to_TYMS,Avana,ACH-000004,Myeloid,matrix_intact,-2.2469409562602753
CDKN2A_damaging_to_TYMS,Avana,ACH-000005,Myeloid,matrix_intact,-0.7839814321407289
CDKN2A_damaging_to_TYMS,Avana,ACH-000007,Bowel,matrix_intact,-1.0400288754879567
CDKN2A_damaging_to_TYMS,Avana,ACH-000009,Bowel,matrix_intact,0.005261968164520077
CDKN2A_damaging_to_TYMS,Avana,ACH-000011,Bladder/Urinary Tract,matrix_intact,-3.007703774848366
CDKN2A_damaging_to_TYMS,Avana,ACH-000012,Lung,matrix_intact,-2.9506105630984956
CDKN2A_damaging_to_TYMS,Avana,ACH-000013,Ovary/Fallopian Tube,matrix_intact,0.1431663553014246
CDKN2A_damaging_to_TYMS,Avana,ACH-000015,Lung,matrix_intact,-0.6643620710902423
CDKN2A_damaging_to_TYMS,Avana,ACH-000017,Breast,matrix_intact,-2.173621267893947
CDKN2A_damaging_to_TYMS,Avana,ACH-000018,Bladder/Urinary Tract,matrix_intact,-0.16302328122774423
CDKN2A_damaging_to_TYMS,Avana,ACH-000019,Breast,matrix_intact,0.04026896239083605
CDKN2A_damaging_to_TYMS,Avana,ACH-000021,Lung,matrix_intact,0.24073759732062022
CDKN2A_damaging_to_TYMS,Avana,ACH-000022,Pancreas,matrix_intact,-2.4240225306023624
CDKN2A_damaging_to_TYMS,Avana,ACH-000024,Lymphoid,damaging,0.2468370954351954
CDKN2A_damaging_to_TYMS,Avana,ACH-000025,CNS/Brain,matrix_intact,-0.8341314143591245
CDKN2A_damaging_to_TYMS,Avana,ACH-000028,Breast,matrix_intact,-0.95333765033498
CDKN2A_damaging_to_TYMS,Avana,ACH-000029,Lung,matrix_intact,-2.832430514956841
CDKN2A_damaging_to_TYMS,Avana,ACH-000030,Lung,damaging,-1.4302949907727016
CDKN2A_damaging_to_TYMS,Avana,ACH-000035,Lung,matrix_intact,-0.019857979294506865
CDKN2A_damaging_to_TYMS,Avana,ACH-000036,CNS/Brain,matrix_intact,-1.5400976121060936
CDKN2A_damaging_to_TYMS,Avana,ACH-000037,Soft Tissue,matrix_intact,0.13638478387259173
CDKN2A_damaging_to_TYMS,Avana,ACH-000039,Bone,matrix_intact,0.021188457039547907
CDKN2A_damaging_to_TYMS,Avana,ACH-000040,CNS/Brain,matrix_intact,0.11076138207890895
CDKN2A_damaging_to_TYMS,Avana,ACH-000041,Bone,matrix_intact,-0.21720884998675818
CDKN2A_damaging_to_TYMS,Avana,ACH-000042,Pancreas,damaging,-0.8961263354492655
CDKN2A_damaging_to_TYMS,Avana,ACH-000045,Myeloid,matrix_intact,-1.2642131421294809
CDKN2A_damaging_to_TYMS,Avana,ACH-000047,Esophagus/Stomach,matrix_intact,0.08744869091959373
CDKN2A_damaging_to_TYMS,Avana,ACH-000048,Ovary/Fallopian Tube,matrix_intact,-0.7772105332137791
CDKN2A_damaging_to_TYMS,Avana,ACH-000052,Bone,matrix_intact,-0.08250030521340572
CDKN2A_damaging_to_TYMS,Avana,ACH-000053,Lymphoid,matrix_intact,-0.25706313410924964
CDKN2A_damaging_to_TYMS,Avana,ACH-000054,Soft Tissue,matrix_intact,-0.04192527540880997
CDKN2A_damaging_to_TYMS,Avana,ACH-000055,CNS/Brain,matrix_intact,-0.5638099901693426
CDKN2A_damaging_to_TYMS,Avana,ACH-000060,Pancreas,matrix_intact,0.411840569563918
CDKN2A_damaging_to_TYMS,Avana,ACH-000067,CNS/Brain,matrix_intact,-1.834956117737287
CDKN2A_damaging_to_TYMS,Avana,ACH-000070,Lymphoid,matrix_intact,-0.6048718477048524
CDKN2A_damaging_to_TYMS,Avana,ACH-000074,Myeloid,matrix_intact,-1.9149691626102348
CDKN2A_damaging_to_TYMS,Avana,ACH-000075,CNS/Brain,matrix_intact,0.10656219823385624
CDKN2A_damaging_to_TYMS,Avana,ACH-000076,Myeloid,matrix_intact,-1.915695382492598
CDKN2A_damaging_to_TYMS,Avana,ACH-000077,Lymphoid,matrix_intact,0.034945358759369737
CDKN2A_damaging_to_TYMS,Avana,ACH-000078,Peripheral Nervous System,matrix_intact,-1.1978909575524472
CDKN2A_damaging_to_TYMS,Avana,ACH-000082,Bone,matrix_intact,-0.15440046994722686
CDKN2A_damaging_to_TYMS,Avana,ACH-000085,Pancreas,matrix_intact,-0.13924329203324873
CDKN2A_damaging_to_TYMS,Avana,ACH-000086,Pleura,matrix_intact,-0.12854096421668837
CDKN2A_damaging_to_TYMS,Avana,ACH-000090,Prostate,matrix_intact,-0.051462511074644224
CDKN2A_damaging_to_TYMS,Avana,ACH-000092,Pleura,matrix_intact,-3.735643329944814
CDKN2A_damaging_to_TYMS,Avana,ACH-000093,Pancreas,matrix_intact,-0.9665753601337546
CDKN2A_damaging_to_TYMS,Avana,ACH-000095,CNS/Brain,matrix_intact,-2.838785519048364
CDKN2A_damaging_to_TYMS,Avana,ACH-000097,Breast,matrix_intact,-2.740296744565657
CDKN2A_damaging_to_TYMS,Avana,ACH-000098,CNS/Brain,matrix_intact,0.16102196767833768
CDKN2A_damaging_to_TYMS,Avana,ACH-000099,Peripheral Nervous System,matrix_intact,-1.9841640878727553
CDKN2A_damaging_to_TYMS,Avana,ACH-000101,Lymphoid,matrix_intact,-2.5330430946047127
CDKN2A_damaging_to_TYMS,Avana,ACH-000108,Pancreas,matrix_intact,-1.3155140294695253
CDKN2A_damaging_to_TYMS,Avana,ACH-000111,Breast,matrix_intact,-5.788186888057714
CDKN2A_damaging_to_TYMS,Avana,ACH-000113,Myeloid,matrix_intact,0.26846195537964235
CDKN2A_damaging_to_TYMS,Avana,ACH-000114,Pancreas,matrix_intact,0.19480551953086253
CDKN2A_damaging_to_TYMS,Avana,ACH-000115,Prostate,matrix_intact,-1.5739899861114917
CDKN2A_damaging_to_TYMS,Avana,ACH-000118,Pancreas,matrix_intact,0.15358389225043734
CDKN2A_damaging_to_TYMS,Avana,ACH-000120,Peripheral Nervous System,matrix_intact,-0.3905798578964274
CDKN2A_damaging_to_TYMS,Avana,ACH-000123,Ovary/Fallopian Tube,matrix_intact,-0.7031284651337337
CDKN2A_damaging_to_TYMS,Avana,ACH-000127,Bladder/Urinary Tract,matrix_intact,-2.1102475955453537
CDKN2A_damaging_to_TYMS,Avana,ACH-000128,CNS/Brain,matrix_intact,-0.06649035454479524
CDKN2A_damaging_to_TYMS,Avana,ACH-000132,Ovary/Fallopian Tube,matrix_intact,0.3637862031957917
CDKN2A_damaging_to_TYMS,Avana,ACH-000133,Soft Tissue,matrix_intact,-0.5173420081501847
CDKN2A_damaging_to_TYMS,Avana,ACH-000137,CNS/Brain,matrix_intact,-0.026884741464608397
CDKN2A_damaging_to_TYMS,Avana,ACH-000138,Pancreas,matrix_intact,-1.7554490655805917
CDKN2A_damaging_to_TYMS,Avana,ACH-000141,Biliary Tract,matrix_intact,-0.14541327926047481
CDKN2A_damaging_to_TYMS,Avana,ACH-000142,Bladder/Urinary Tract,matrix_intact,-0.42277142173505133
CDKN2A_damaging_to_TYMS,Avana,ACH-000143,Lung,matrix_intact,-0.08257760172277087
CDKN2A_damaging_to_TYMS,Avana,ACH-000145,Soft Tissue,matrix_intact,0.10663707635862271
CDKN2A_damaging_to_TYMS,Avana,ACH-000146,Myeloid,matrix_intact,-0.7097654898450332
CDKN2A_damaging_to_TYMS,Avana,ACH-000147,Breast,matrix_intact,-0.20199132310171164
CDKN2A_damaging_to_TYMS,Avana,ACH-000148,Breast,matrix_intact,-0.22061773465153064
CDKN2A_damaging_to_TYMS,Avana,ACH-000151,Lymphoid,matrix_intact,-0.7870469694979771
CDKN2A_damaging_to_TYMS,Avana,ACH-000152,CNS/Brain,matrix_intact,0.4310037464789111
CDKN2A_damaging_to_TYMS,Avana,ACH-000153,Pleura,matrix_intact,0.13480334930140003
CDKN2A_damaging_to_TYMS,Avana,ACH-000159,Kidney,matrix_intact,0.13396994990598413
CDKN2A_damaging_to_TYMS,Avana,ACH-000160,CNS/Brain,matrix_intact,0.1609256683737489
CDKN2A_damaging_to_TYMS,Avana,ACH-000161,Lung,matrix_intact,0.0288709411376332
CDKN2A_damaging_to_TYMS,Avana,ACH-000163,Head and Neck,matrix_intact,-0.2870733899972322
CDKN2A_damaging_to_TYMS,Avana,ACH-000164,Pancreas,matrix_intact,0.11684210756543531
CDKN2A_damaging_to_TYMS,Avana,ACH-000168,Myeloid,matrix_intact,-0.9292264085531756
CDKN2A_damaging_to_TYMS,Avana,ACH-000169,Soft Tissue,matrix_intact,-0.5442544496537005
CDKN2A_damaging_to_TYMS,Avana,ACH-000174,Thyroid,matrix_intact,0.42429177095385867
CDKN2A_damaging_to_TYMS,Avana,ACH-000178,Pancreas,damaging,-0.14597175708525884
CDKN2A_damaging_to_TYMS,Avana,ACH-000182,Ampulla of Vater,damaging,-1.6910021749523176
CDKN2A_damaging_to_TYMS,Avana,ACH-000183,Lymphoid,matrix_intact,-1.493423037334538
CDKN2A_damaging_to_TYMS,Avana,ACH-000187,Lung,matrix_intact,-1.4944239607240837
CDKN2A_damaging_to_TYMS,Avana,ACH-000188,Head and Neck,matrix_intact,-1.5357107598112703
CDKN2A_damaging_to_TYMS,Avana,ACH-000189,Kidney,matrix_intact,-0.03287829618519972
CDKN2A_damaging_to_TYMS,Avana,ACH-000190,Myeloid,matrix_intact,0.03405296875381229
CDKN2A_damaging_to_TYMS,Avana,ACH-000191,Thyroid,matrix_intact,-0.22442235509833297
CDKN2A_damaging_to_TYMS,Avana,ACH-000195,Myeloid,matrix_intact,-0.07395109127284882
CDKN2A_damaging_to_TYMS,Avana,ACH-000198,Myeloid,matrix_intact,0.11128082000754291
CDKN2A_damaging_to_TYMS,Avana,ACH-000200,CNS/Brain,matrix_intact,0.07918281821121373
CDKN2A_damaging_to_TYMS,Avana,ACH-000202,Bowel,matrix_intact,-0.17830642075666162
CDKN2A_damaging_to_TYMS,Avana,ACH-000204,Lymphoid,matrix_intact,-0.49421957372922476
CDKN2A_damaging_to_TYMS,Avana,ACH-000206,Lymphoid,matrix_intact,-0.6810162975105416
CDKN2A_damaging_to_TYMS,Avana,ACH-000207,Head and Neck,matrix_intact,-0.7377093958641412
CDKN2A_damaging_to_TYMS,Avana,ACH-000209,Biliary Tract,matrix_intact,0.46192422739049777
CDKN2A_damaging_to_TYMS,Avana,ACH-000211,CNS/Brain,matrix_intact,0.3075541235418865
CDKN2A_damaging_to_TYMS,Avana,ACH-000212,Breast,matrix_intact,-0.49997601975994194
