pair_id,source,model_id,lineage,status,target_score
KMT2D_damaging_to_KMT2C,Avana,ACH-000004,Myeloid,matrix_intact,0.2900308399477529
KMT2D_damaging_to_KMT2C,Avana,ACH-000005,Myeloid,matrix_intact,0.06603862869929075
KMT2D_damaging_to_KMT2C,Avana,ACH-000007,Bowel,matrix_intact,-0.2107464875140921
KMT2D_damaging_to_KMT2C,Avana,ACH-000009,Bowel,matrix_intact,-0.24157397220436685
KMT2D_damaging_to_KMT2C,Avana,ACH-000011,Bladder/Urinary Tract,matrix_intact,-0.9855650350401931
KMT2D_damaging_to_KMT2C,Avana,ACH-000012,Lung,matrix_intact,-0.3247717459732217
KMT2D_damaging_to_KMT2C,Avana,ACH-000013,Ovary/Fallopian Tube,matrix_intact,0.02004474388237029
KMT2D_damaging_to_KMT2C,Avana,ACH-000015,Lung,matrix_intact,-0.2945930540191548
KMT2D_damaging_to_KMT2C,Avana,ACH-000017,Breast,matrix_intact,-0.6336295166772875
KMT2D_damaging_to_KMT2C,Avana,ACH-000018,Bladder/Urinary Tract,matrix_intact,0.25336427126374605
KMT2D_damaging_to_KMT2C,Avana,ACH-000019,Breast,matrix_intact,0.008568816071898366
KMT2D_damaging_to_KMT2C,Avana,ACH-000021,Lung,matrix_intact,0.1298472355637914
KMT2D_damaging_to_KMT2C,Avana,ACH-000022,Pancreas,matrix_intact,-0.34106729245775913
KMT2D_damaging_to_KMT2C,Avana,ACH-000024,Lymphoid,damaging,-0.7678157573847684
KMT2D_damaging_to_KMT2C,Avana,ACH-000025,CNS/Brain,matrix_intact,0.44621464413108824
KMT2D_damaging_to_KMT2C,Avana,ACH-000028,Breast,matrix_intact,-0.3576022438613744
KMT2D_damaging_to_KMT2C,Avana,ACH-000029,Lung,matrix_intact,0.10677351472931652
KMT2D_damaging_to_KMT2C,Avana,ACH-000030,Lung,matrix_intact,-0.027733767094171517
KMT2D_damaging_to_KMT2C,Avana,ACH-000035,Lung,matrix_intact,-0.3422592166182108
KMT2D_damaging_to_KMT2C,Avana,ACH-000036,CNS/Brain,matrix_intact,-0.6720486596148487
KMT2D_damaging_to_KMT2C,Avana,ACH-000037,Soft Tissue,matrix_intact,0.021133720422581447
KMT2D_damaging_to_KMT2C,Avana,ACH-000039,Bone,matrix_intact,-0.1888356238592321
KMT2D_damaging_to_KMT2C,Avana,ACH-000040,CNS/Brain,matrix_intact,-0.23971399242097705
KMT2D_damaging_to_KMT2C,Avana,ACH-000041,Bone,matrix_intact,-0.06487966110588454
KMT2D_damaging_to_KMT2C,Avana,ACH-000042,Pancreas,matrix_intact,-0.02681233181706188
KMT2D_damaging_to_KMT2C,Avana,ACH-000045,Myeloid,matrix_intact,0.688093900534303
KMT2D_damaging_to_KMT2C,Avana,ACH-000047,Esophagus/Stomach,damaging,-0.10570581538046443
KMT2D_damaging_to_KMT2C,Avana,ACH-000048,Ovary/Fallopian Tube,matrix_intact,0.17678044227319215
KMT2D_damaging_to_KMT2C,Avana,ACH-000052,Bone,matrix_intact,-0.21050115326870733
KMT2D_damaging_to_KMT2C,Avana,ACH-000053,Lymphoid,matrix_intact,-0.613791181527253
KMT2D_damaging_to_KMT2C,Avana,ACH-000054,Soft Tissue,matrix_intact,0.1261078125844795
KMT2D_damaging_to_KMT2C,Avana,ACH-000055,CNS/Brain,matrix_intact,0.18926351507035716
KMT2D_damaging_to_KMT2C,Avana,ACH-000060,Pancreas,matrix_intact,0.34997352923974917
KMT2D_damaging_to_KMT2C,Avana,ACH-000067,CNS/Brain,matrix_intact,-0.42638666185578694
KMT2D_damaging_to_KMT2C,Avana,ACH-000070,Lymphoid,damaging,0.02702813899667286
KMT2D_damaging_to_KMT2C,Avana,ACH-000074,Myeloid,matrix_intact,0.5155213154014269
KMT2D_damaging_to_KMT2C,Avana,ACH-000075,CNS/Brain,matrix_intact,-0.06604338203310114
KMT2D_damaging_to_KMT2C,Avana,ACH-000076,Myeloid,matrix_intact,1.5219049809522516
KMT2D_damaging_to_KMT2C,Avana,ACH-000077,Lymphoid,matrix_intact,-0.3228506125619458
KMT2D_damaging_to_KMT2C,Avana,ACH-000078,Peripheral Nervous System,matrix_intact,-0.22015367536964742
KMT2D_damaging_to_KMT2C,Avana,ACH-000082,Bone,matrix_intact,0.05578154049204228
KMT2D_damaging_to_KMT2C,Avana,ACH-000085,Pancreas,matrix_intact,0.08748399789441297
KMT2D_damaging_to_KMT2C,Avana,ACH-000086,Pleura,matrix_intact,0.06376709262000138
KMT2D_damaging_to_KMT2C,Avana,ACH-000090,Prostate,matrix_intact,-0.03949130741104295
KMT2D_damaging_to_KMT2C,Avana,ACH-000092,Pleura,matrix_intact,0.2730939208396621
KMT2D_damaging_to_KMT2C,Avana,ACH-000093,Pancreas,matrix_intact,1.1659159809485693
KMT2D_damaging_to_KMT2C,Avana,ACH-000095,CNS/Brain,matrix_intact,-0.761514152967866
KMT2D_damaging_to_KMT2C,Avana,ACH-000097,Breast,matrix_intact,1.143102661926973
KMT2D_damaging_to_KMT2C,Avana,ACH-000098,CNS/Brain,matrix_intact,-0.06944207879902903
KMT2D_damaging_to_KMT2C,Avana,ACH-000099,Peripheral Nervous System,matrix_intact,-0.6770643806568701
KMT2D_damaging_to_KMT2C,Avana,ACH-000101,Lymphoid,matrix_intact,-0.3255212471221457
KMT2D_damaging_to_KMT2C,Avana,ACH-000108,Pancreas,matrix_intact,-0.11644135663272258
KMT2D_damaging_to_KMT2C,Avana,ACH-000111,Breast,matrix_intact,0.5328766390575885
KMT2D_damaging_to_KMT2C,Avana,ACH-000113,Myeloid,matrix_intact,0.5288454673116334
KMT2D_damaging_to_KMT2C,Avana,ACH-000114,Pancreas,matrix_intact,-0.19778312637154988
KMT2D_damaging_to_KMT2C,Avana,ACH-000115,Prostate,matrix_intact,-0.246749965000042
KMT2D_damaging_to_KMT2C,Avana,ACH-000118,Pancreas,matrix_intact,0.4942960191672266
KMT2D_damaging_to_KMT2C,Avana,ACH-000120,Peripheral Nervous System,matrix_intact,-0.03615547515247611
KMT2D_damaging_to_KMT2C,Avana,ACH-000123,Ovary/Fallopian Tube,matrix_intact,-0.22302043353240783
KMT2D_damaging_to_KMT2C,Avana,ACH-000127,Bladder/Urinary Tract,matrix_intact,-0.17856871361784346
KMT2D_damaging_to_KMT2C,Avana,ACH-000128,CNS/Brain,matrix_intact,0.5612269232175007
KMT2D_damaging_to_KMT2C,Avana,ACH-000132,Ovary/Fallopian Tube,matrix_intact,0.32311208837478567
KMT2D_damaging_to_KMT2C,Avana,ACH-000133,Soft Tissue,matrix_intact,0.007744790463994122
KMT2D_damaging_to_KMT2C,Avana,ACH-000137,CNS/Brain,matrix_intact,0.3143167469813241
KMT2D_damaging_to_KMT2C,Avana,ACH-000138,Pancreas,matrix_intact,0.06945415914247827
KMT2D_damaging_to_KMT2C,Avana,ACH-000141,Biliary Tract,matrix_intact,0.029936133072188696
KMT2D_damaging_to_KMT2C,Avana,ACH-000142,Bladder/Urinary Tract,matrix_intact,-0.5518035049213391
KMT2D_damaging_to_KMT2C,Avana,ACH-000143,Lung,matrix_intact,0.0713498642758946
KMT2D_damaging_to_KMT2C,Avana,ACH-000145,Soft Tissue,matrix_intact,0.0012205453317959865
KMT2D_damaging_to_KMT2C,Avana,ACH-000146,Myeloid,matrix_intact,-0.2353046940569126
KMT2D_damaging_to_KMT2C,Avana,ACH-000147,Breast,matrix_intact,-0.19489251245933745
KMT2D_damaging_to_KMT2C,Avana,ACH-000148,Breast,matrix_intact,-0.1871071047196059
KMT2D_damaging_to_KMT2C,Avana,ACH-000151,Lymphoid,damaging,-0.259902774564702
KMT2D_damaging_to_KMT2C,Avana,ACH-000152,CNS/Brain,matrix_intact,-0.11522976793764046
KMT2D_damaging_to_KMT2C,Avana,ACH-000153,Pleura,matrix_intact,0.012963466506637752
KMT2D_damaging_to_KMT2C,Avana,ACH-000159,Kidney,matrix_intact,0.20297758917721298
KMT2D_damaging_to_KMT2C,Avana,ACH-000160,CNS/Brain,matrix_intact,0.17629866860572335
KMT2D_damaging_to_KMT2C,Avana,ACH-000161,Lung,damaging,-1.0105005028528131
KMT2D_damaging_to_KMT2C,Avana,ACH-000163,Head and Neck,matrix_intact,0.3557255074782794
KMT2D_damaging_to_KMT2C,Avana,ACH-000164,Pancreas,matrix_intact,0.8923443623927318
KMT2D_damaging_to_KMT2C,Avana,ACH-000168,Myeloid,matrix_intact,0.2860579511572791
KMT2D_damaging_to_KMT2C,Avana,ACH-000169,Soft Tissue,matrix_intact,0.07927490360082909
KMT2D_damaging_to_KMT2C,Avana,ACH-000174,Thyroid,matrix_intact,0.07368587603112484
KMT2D_damaging_to_KMT2C,Avana,ACH-000178,Pancreas,matrix_intact,0.3753037102851815
KMT2D_damaging_to_KMT2C,Avana,ACH-000182,Ampulla of Vater,matrix_intact,0.16744172793628115
KMT2D_damaging_to_KMT2C,Avana,ACH-000183,Lymphoid,matrix_intact,-0.3014053294758926
KMT2D_damaging_to_KMT2C,Avana,ACH-000187,Lung,matrix_intact,0.33908022277455896
KMT2D_damaging_to_KMT2C,Avana,ACH-000188,Head and Neck,damaging,0.6281727382025819
KMT2D_damaging_to_KMT2C,Avana,ACH-000189,Kidney,matrix_intact,-0.04459622316700604
KMT2D_damaging_to_KMT2C,Avana,ACH-000190,Myeloid,matrix_intact,-0.2304749087862214
KMT2D_damaging_to_KMT2C,Avana,ACH-000191,Thyroid,matrix_intact,0.11829774344035116
KMT2D_damaging_to_KMT2C,Avana,ACH-000195,Myeloid,matrix_intact,0.3646607754140957
KMT2D_damaging_to_KMT2C,Avana,ACH-000198,Myeloid,matrix_intact,0.2523163684180086
KMT2D_damaging_to_KMT2C,Avana,ACH-000200,CNS/Brain,matrix_intact,-0.1858516892698665
KMT2D_damaging_to_KMT2C,Avana,ACH-000202,Bowel,matrix_intact,0.06460183573442684
KMT2D_damaging_to_KMT2C,Avana,ACH-000204,Lymphoid,matrix_intact,-0.1294325506519059
KMT2D_damaging_to_KMT2C,Avana,ACH-000206,Lymphoid,matrix_intact,-0.10637359231449661
KMT2D_damaging_to_KMT2C,Avana,ACH-000207,Head and Neck,matrix_intact,0.11010296294532058
KMT2D_damaging_to_KMT2C,Avana,ACH-000209,Biliary Tract,matrix_intact,0.09783575284312676
KMT2D_damaging_to_KMT2C,Avana,ACH-000211,CNS/Brain,matrix_intact,0.3185935348120971
KMT2D_damaging_to_KMT2C,Avana,ACH-000212,Breast,matrix_intact,0.2970105434901642
KMT2D_damaging_to_KMT2C,Avana,ACH-000215,CNS/Brain,matrix_intact,-0.15851553933562554
KMT2D_damaging_to_KMT2C,Avana,ACH-000216,Esophagus/Stomach,matrix_intact,0.3917519132221226
KMT2D_damaging_to_KMT2C,Avana,ACH-000217,Liver,matrix_intact,-0.0032321729602839133
KMT2D_damaging_to_KMT2C,Avana,ACH-000219,Skin,matrix_intact,-0.022840148548912267
KMT2D_damaging_to_KMT2C,Avana,ACH-000221,Liver,matrix_intact,0.058888516099857104
KMT2D_damaging_to_KMT2C,Avana,ACH-000222,Pancreas,matrix_intact,0.12802993308832086
KMT2D_damaging_to_KMT2C,Avana,ACH-000223,Breast,matrix_intact,-0.08458530823808413
KMT2D_damaging_to_KMT2C,Avana,ACH-000226,Lymphoid,matrix_intact,-0.776510268808073
KMT2D_damaging_to_KMT2C,Avana,ACH-000227,Peripheral Nervous System,matrix_intact,-0.11999831907193044
KMT2D_damaging_to_KMT2C,Avana,ACH-000228,Head and Neck,matrix_intact,0.8845446445241145
KMT2D_damaging_to_KMT2C,Avana,ACH-000231,CNS/Brain,matrix_intact,0.3433469866523695
KMT2D_damaging_to_KMT2C,Avana,ACH-000232,CNS/Brain,matrix_intact,-1.1952403504016966
KMT2D_damaging_to_KMT2C,Avana,ACH-000233,Lymphoid,matrix_intact,-0.6161105958000221
KMT2D_damaging_to_KMT2C,Avana,ACH-000234,Kidney,matrix_intact,0.06476732922199444
KMT2D_damaging_to_KMT2C,Avana,ACH-000235,Pancreas,matrix_intact,0.37129263853962713
KMT2D_damaging_to_KMT2C,Avana,ACH-000237,Ovary/Fallopian Tube,matrix_intact,-0.08860636129245517
KMT2D_damaging_to_KMT2C,Avana,ACH-000238,Head and Neck,matrix_intact,-0.1587947154812207
KMT2D_damaging_to_KMT2C,Avana,ACH-000243,Pancreas,matrix_intact,0.12496830380703944
KMT2D_damaging_to_KMT2C,Avana,ACH-000244,CNS/Brain,matrix_intact,-0.23286307765931413
KMT2D_damaging_to_KMT2C,Avana,ACH-000246,Kidney,matrix_intact,0.027848842263486107
KMT2D_damaging_to_KMT2C,Avana,ACH-000247,Esophagus/Stomach,matrix_intact,-1.5287186142685267
KMT2D_damaging_to_KMT2C,Avana,ACH-000248,Breast,matrix_intact,-0.45651660096837043
KMT2D_damaging_to_KMT2C,Avana,ACH-000250,Kidney,matrix_intact,0.004126290846504975
KMT2D_damaging_to_KMT2C,Avana,ACH-000251,Lung,matrix_intact,-0.10208318486260023
KMT2D_damaging_to_KMT2C,Avana,ACH-000252,Bowel,matrix_intact,-0.31568887746751395
KMT2D_damaging_to_KMT2C,Avana,ACH-000253,Bowel,matrix_intact,0.13117302054829993
KMT2D_damaging_to_KMT2C,Avana,ACH-000255,Esophagus/Stomach,matrix_intact,0.3112325475249115
