pair_id,source,primary_confirmatory,delta,pair_count,permutation_extreme_count,permutation_p_one_sided_lower,bootstrap_ci_low,bootstrap_ci_high,pass,gates_json,lineage_deltas_json
TP53_matrix_intact_to_MDM2,Avana,False,-0.6240834452132603,9683,0,9.99990000099999e-06,-0.7013373954352989,-0.5443560879892595,False,"{""at_least_5_negative_lineages"": true, ""bootstrap_upper_lt_0"": true, ""delta_le_minus_0_20"": true, ""delta_lt_0"": true, ""no_lineage_delta_gt_plus_0_20"": false, ""permutation_p_le_0_05"": true}","{""Ampulla of Vater"": -0.5, ""Biliary Tract"": -0.8269230769230769, ""Bladder/Urinary Tract"": -1.0, ""Bone"": -0.3137254901960784, ""Bowel"": -0.7389277389277389, ""Breast"": -0.4484848484848485, ""CNS/Brain"": -0.7020933977455717, ""Cervix"": 0.39285714285714285, ""Esophagus/Stomach"": -0.38164251207729466, ""Eye"": -0.14285714285714285, ""Head and Neck"": 0.037267080745341616, ""Kidney"": -0.7931034482758621, ""Liver"": -0.5294117647058824, ""Lung"": -0.38222222222222224, ""Lymphoid"": -0.7864357864357865, ""Myeloid"": -0.5897435897435898, ""Ovary/Fallopian Tube"": -0.875, ""Pancreas"": -0.26785714285714285, ""Peripheral Nervous System"": -0.509090909090909, ""Pleura"": -0.7777777777777778, ""Prostate"": 0.3333333333333333, ""Skin"": -0.9425925925925925, ""Soft Tissue"": -0.825, ""Thyroid"": -1.0, ""Uterus"": -0.7777777777777778}"
TP53_matrix_intact_to_MDM2,KY,False,-0.5397973950795948,1382,0,9.99990000099999e-06,-0.6917510853835022,-0.38060781476121563,True,"{""at_least_5_negative_lineages"": true, ""bootstrap_upper_lt_0"": true, ""delta_le_minus_0_20"": true, ""delta_lt_0"": true, ""no_lineage_delta_gt_plus_0_20"": true, ""permutation_p_le_0_05"": true}","{""Bone"": -0.47619047619047616, ""Bowel"": -0.59, ""Breast"": -0.6190476190476191, ""CNS/Brain"": -0.6869565217391305, ""Esophagus/Stomach"": -0.3482142857142857, ""Head and Neck"": -0.41935483870967744, ""Kidney"": 0.0, ""Lung"": -0.4791666666666667, ""Lymphoid"": -0.9047619047619048, ""Myeloid"": -1.0, ""Ovary/Fallopian Tube"": -0.7380952380952381, ""Pancreas"": -0.07894736842105263, ""Peripheral Nervous System"": -0.7333333333333333, ""Prostate"": -1.0, ""Skin"": -1.0, ""Uterus"": 0.0}"
