pair_id,source,model_id,lineage,status,target_score
PTEN_damaging_to_PAPSS1,Avana,ACH-000004,Myeloid,matrix_intact,-0.19604805570423522
PTEN_damaging_to_PAPSS1,Avana,ACH-000005,Myeloid,matrix_intact,-0.19419070626415452
PTEN_damaging_to_PAPSS1,Avana,ACH-000007,Bowel,matrix_intact,0.07450724907577616
PTEN_damaging_to_PAPSS1,Avana,ACH-000009,Bowel,matrix_intact,-0.04603427336884073
PTEN_damaging_to_PAPSS1,Avana,ACH-000011,Bladder/Urinary Tract,matrix_intact,0.23578521056668839
PTEN_damaging_to_PAPSS1,Avana,ACH-000012,Lung,matrix_intact,-0.18357600648012945
PTEN_damaging_to_PAPSS1,Avana,ACH-000013,Ovary/Fallopian Tube,matrix_intact,-0.00723794862205205
PTEN_damaging_to_PAPSS1,Avana,ACH-000015,Lung,matrix_intact,-0.09276080899072606
PTEN_damaging_to_PAPSS1,Avana,ACH-000017,Breast,matrix_intact,0.03612083267845459
PTEN_damaging_to_PAPSS1,Avana,ACH-000018,Bladder/Urinary Tract,matrix_intact,-0.20188660003172387
PTEN_damaging_to_PAPSS1,Avana,ACH-000019,Breast,matrix_intact,-0.16875946437376765
PTEN_damaging_to_PAPSS1,Avana,ACH-000021,Lung,matrix_intact,-0.09480706676165704
PTEN_damaging_to_PAPSS1,Avana,ACH-000022,Pancreas,matrix_intact,-0.1840042377967213
PTEN_damaging_to_PAPSS1,Avana,ACH-000024,Lymphoid,matrix_intact,0.07390546904950096
PTEN_damaging_to_PAPSS1,Avana,ACH-000025,CNS/Brain,damaging,0.0025270037147002294
PTEN_damaging_to_PAPSS1,Avana,ACH-000028,Breast,matrix_intact,0.1216511805947329
PTEN_damaging_to_PAPSS1,Avana,ACH-000029,Lung,matrix_intact,0.16198363558279189
PTEN_damaging_to_PAPSS1,Avana,ACH-000030,Lung,matrix_intact,-0.06721994538794125
PTEN_damaging_to_PAPSS1,Avana,ACH-000035,Lung,matrix_intact,0.0690564588645049
PTEN_damaging_to_PAPSS1,Avana,ACH-000036,CNS/Brain,damaging,-0.13963721318133615
PTEN_damaging_to_PAPSS1,Avana,ACH-000037,Soft Tissue,matrix_intact,-0.06353407379193292
PTEN_damaging_to_PAPSS1,Avana,ACH-000039,Bone,matrix_intact,-0.16301293493567687
PTEN_damaging_to_PAPSS1,Avana,ACH-000040,CNS/Brain,damaging,-0.18932449085549596
PTEN_damaging_to_PAPSS1,Avana,ACH-000041,Bone,matrix_intact,-0.07872246883616799
PTEN_damaging_to_PAPSS1,Avana,ACH-000042,Pancreas,matrix_intact,-0.07714940983624771
PTEN_damaging_to_PAPSS1,Avana,ACH-000045,Myeloid,matrix_intact,0.5142067784840729
PTEN_damaging_to_PAPSS1,Avana,ACH-000047,Esophagus/Stomach,matrix_intact,0.01888864322986225
PTEN_damaging_to_PAPSS1,Avana,ACH-000048,Ovary/Fallopian Tube,matrix_intact,0.042059012607754465
PTEN_damaging_to_PAPSS1,Avana,ACH-000052,Bone,matrix_intact,-0.19848293848521872
PTEN_damaging_to_PAPSS1,Avana,ACH-000053,Lymphoid,matrix_intact,-0.10170208255657273
PTEN_damaging_to_PAPSS1,Avana,ACH-000054,Soft Tissue,matrix_intact,0.08538731184323468
PTEN_damaging_to_PAPSS1,Avana,ACH-000055,CNS/Brain,matrix_intact,0.029413889592101526
PTEN_damaging_to_PAPSS1,Avana,ACH-000060,Pancreas,matrix_intact,0.45796128117121127
PTEN_damaging_to_PAPSS1,Avana,ACH-000067,CNS/Brain,matrix_intact,-0.47332548283233944
PTEN_damaging_to_PAPSS1,Avana,ACH-000070,Lymphoid,matrix_intact,-0.14642659053483614
PTEN_damaging_to_PAPSS1,Avana,ACH-000074,Myeloid,matrix_intact,-0.2545058479557936
PTEN_damaging_to_PAPSS1,Avana,ACH-000075,CNS/Brain,damaging,-0.21223732198391965
PTEN_damaging_to_PAPSS1,Avana,ACH-000076,Myeloid,matrix_intact,-0.07999588299460086
PTEN_damaging_to_PAPSS1,Avana,ACH-000077,Lymphoid,matrix_intact,-0.27985739814506655
PTEN_damaging_to_PAPSS1,Avana,ACH-000078,Peripheral Nervous System,matrix_intact,0.03685924412939914
PTEN_damaging_to_PAPSS1,Avana,ACH-000082,Bone,matrix_intact,0.009123676579674202
PTEN_damaging_to_PAPSS1,Avana,ACH-000085,Pancreas,matrix_intact,-0.15664058090598063
PTEN_damaging_to_PAPSS1,Avana,ACH-000086,Pleura,matrix_intact,0.046351583206399996
PTEN_damaging_to_PAPSS1,Avana,ACH-000090,Prostate,matrix_intact,-0.2624455875566736
PTEN_damaging_to_PAPSS1,Avana,ACH-000092,Pleura,matrix_intact,-0.03506106855709408
PTEN_damaging_to_PAPSS1,Avana,ACH-000093,Pancreas,matrix_intact,0.13624411203519884
PTEN_damaging_to_PAPSS1,Avana,ACH-000095,CNS/Brain,matrix_intact,0.23503733550033168
PTEN_damaging_to_PAPSS1,Avana,ACH-000097,Breast,damaging,0.28603642817971314
PTEN_damaging_to_PAPSS1,Avana,ACH-000098,CNS/Brain,matrix_intact,-0.6879774288287503
PTEN_damaging_to_PAPSS1,Avana,ACH-000099,Peripheral Nervous System,matrix_intact,-0.503279980446187
PTEN_damaging_to_PAPSS1,Avana,ACH-000101,Lymphoid,matrix_intact,0.13076075709326715
PTEN_damaging_to_PAPSS1,Avana,ACH-000108,Pancreas,matrix_intact,-0.1455066413830177
PTEN_damaging_to_PAPSS1,Avana,ACH-000111,Breast,matrix_intact,0.4710253255738879
PTEN_damaging_to_PAPSS1,Avana,ACH-000113,Myeloid,matrix_intact,0.017655016052428238
PTEN_damaging_to_PAPSS1,Avana,ACH-000114,Pancreas,matrix_intact,0.10129132287341493
PTEN_damaging_to_PAPSS1,Avana,ACH-000115,Prostate,matrix_intact,-0.09667242345091367
PTEN_damaging_to_PAPSS1,Avana,ACH-000118,Pancreas,matrix_intact,-0.07776879863637198
PTEN_damaging_to_PAPSS1,Avana,ACH-000120,Peripheral Nervous System,matrix_intact,-0.29574580378108517
PTEN_damaging_to_PAPSS1,Avana,ACH-000123,Ovary/Fallopian Tube,matrix_intact,-0.41803054305903764
PTEN_damaging_to_PAPSS1,Avana,ACH-000127,Bladder/Urinary Tract,matrix_intact,-0.018246316110975172
PTEN_damaging_to_PAPSS1,Avana,ACH-000128,CNS/Brain,damaging,-0.2840736776105871
PTEN_damaging_to_PAPSS1,Avana,ACH-000132,Ovary/Fallopian Tube,matrix_intact,0.19117307863581257
PTEN_damaging_to_PAPSS1,Avana,ACH-000133,Soft Tissue,matrix_intact,0.05949572994816643
PTEN_damaging_to_PAPSS1,Avana,ACH-000137,CNS/Brain,damaging,-0.043339126622378335
PTEN_damaging_to_PAPSS1,Avana,ACH-000138,Pancreas,matrix_intact,0.1446778020797585
