pair_id,source,primary_confirmatory,delta,pair_count,permutation_extreme_count,permutation_p_one_sided_lower,bootstrap_ci_low,bootstrap_ci_high,pass,gates_json,lineage_deltas_json
TP53_damaging_to_TDG,Avana,False,-0.09532169782092327,9683,2362,0.023629763702362975,-0.1862026231539812,-0.0027832283383249744,False,"{""at_least_5_negative_lineages"": true, ""bootstrap_upper_lt_0"": true, ""delta_le_minus_0_20"": false, ""delta_lt_0"": true, ""no_lineage_delta_gt_plus_0_20"": false, ""permutation_p_le_0_05"": true}","{""Ampulla of Vater"": 1.0, ""Biliary Tract"": 0.10576923076923077, ""Bladder/Urinary Tract"": -0.1111111111111111, ""Bone"": -0.4117647058823529, ""Bowel"": -0.13286713286713286, ""Breast"": -0.30303030303030304, ""CNS/Brain"": -0.214170692431562, ""Cervix"": 0.9285714285714286, ""Esophagus/Stomach"": -0.00966183574879227, ""Eye"": -0.2857142857142857, ""Head and Neck"": -0.19254658385093168, ""Kidney"": -0.3793103448275862, ""Liver"": -0.04201680672268908, ""Lung"": 0.08777777777777777, ""Lymphoid"": -0.15151515151515152, ""Myeloid"": -0.2564102564102564, ""Ovary/Fallopian Tube"": -0.05859375, ""Pancreas"": -0.2857142857142857, ""Peripheral Nervous System"": -0.03636363636363636, ""Pleura"": 0.1111111111111111, ""Prostate"": 0.5, ""Skin"": -0.1648148148148148, ""Soft Tissue"": -0.03125, ""Thyroid"": 1.0, ""Uterus"": 0.2275132275132275}"
TP53_damaging_to_TDG,KY,False,0.17800289435600578,1382,98055,0.980550194498055,0.023154848046309694,0.329992764109985,False,"{""at_least_5_negative_lineages"": true, ""bootstrap_upper_lt_0"": false, ""delta_le_minus_0_20"": false, ""delta_lt_0"": false, ""no_lineage_delta_gt_plus_0_20"": false, ""permutation_p_le_0_05"": false}","{""Bone"": -0.5714285714285714, ""Bowel"": 0.25, ""Breast"": 0.5238095238095238, ""CNS/Brain"": 0.14782608695652175, ""Esophagus/Stomach"": 0.13392857142857142, ""Head and Neck"": 0.25806451612903225, ""Kidney"": 1.0, ""Lung"": 0.5833333333333334, ""Lymphoid"": 0.3333333333333333, ""Myeloid"": -0.3333333333333333, ""Ovary/Fallopian Tube"": -0.27380952380952384, ""Pancreas"": -0.10526315789473684, ""Peripheral Nervous System"": 0.5333333333333333, ""Prostate"": 1.0, ""Skin"": 0.0, ""Uterus"": -0.3333333333333333}"
